  
       XFOIL         Version 6.99
  
 Calculated polar for: I.S.A. 961                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3415   0.02999   0.02029  -0.0762   0.9264   1.0000
   0.250   0.3902   0.03050   0.02057  -0.0803   0.9042   1.0000
   0.500   0.4483   0.03076   0.02065  -0.0854   0.8843   1.0000
   0.750   0.4850   0.03106   0.02085  -0.0868   0.8605   1.0000
   1.000   0.5368   0.03096   0.02067  -0.0902   0.8410   1.0000
   1.250   0.5781   0.03094   0.02062  -0.0918   0.8203   1.0000
   1.500   0.6179   0.03081   0.02047  -0.0929   0.8000   1.0000
   1.750   0.6616   0.03035   0.01999  -0.0941   0.7818   1.0000
   2.000   0.6997   0.02993   0.01956  -0.0943   0.7624   1.0000
   2.250   0.7313   0.02969   0.01934  -0.0935   0.7408   1.0000
   2.500   0.7699   0.02899   0.01863  -0.0933   0.7221   1.0000
   2.750   0.8010   0.02872   0.01835  -0.0924   0.7014   1.0000
   3.000   0.8307   0.02854   0.01819  -0.0913   0.6803   1.0000
   3.250   0.8648   0.02808   0.01768  -0.0906   0.6612   1.0000
   3.500   0.8893   0.02833   0.01792  -0.0892   0.6393   1.0000
   3.750   0.9174   0.02842   0.01802  -0.0881   0.6196   1.0000
   4.000   0.9462   0.02858   0.01815  -0.0874   0.6018   1.0000
   4.250   0.9725   0.02899   0.01854  -0.0865   0.5841   1.0000
   4.500   0.9947   0.02971   0.01931  -0.0853   0.5660   1.0000
   4.750   1.0185   0.03034   0.02001  -0.0843   0.5491   1.0000
   5.000   1.0425   0.03099   0.02070  -0.0833   0.5330   1.0000
   5.250   1.0667   0.03151   0.02123  -0.0823   0.5161   1.0000
   5.500   1.0924   0.03178   0.02150  -0.0811   0.4982   1.0000
   5.750   1.1184   0.03202   0.02168  -0.0800   0.4803   1.0000
   6.000   1.1376   0.03279   0.02254  -0.0785   0.4621   1.0000
   6.250   1.1585   0.03347   0.02329  -0.0772   0.4444   1.0000
   6.500   1.1800   0.03420   0.02411  -0.0759   0.4275   1.0000
   6.750   1.2013   0.03507   0.02507  -0.0747   0.4115   1.0000
   7.000   1.2220   0.03607   0.02618  -0.0735   0.3959   1.0000
   7.250   1.2419   0.03725   0.02748  -0.0723   0.3807   1.0000
   7.500   1.2610   0.03858   0.02899  -0.0710   0.3657   1.0000
   7.750   1.2787   0.04010   0.03067  -0.0697   0.3513   1.0000
   8.000   1.2955   0.04163   0.03236  -0.0682   0.3371   1.0000
   8.250   1.3120   0.04297   0.03385  -0.0666   0.3228   1.0000
   8.500   1.3275   0.04446   0.03550  -0.0650   0.3097   1.0000
   8.750   1.3457   0.04606   0.03728  -0.0638   0.2986   1.0000
   9.000   1.3682   0.04726   0.03855  -0.0629   0.2865   1.0000
   9.250   1.3683   0.04987   0.04156  -0.0600   0.2758   1.0000
   9.500   1.3754   0.05172   0.04363  -0.0576   0.2634   1.0000
   9.750   1.4083   0.05035   0.04198  -0.0569   0.2426   1.0000
  10.000   1.4144   0.05123   0.04299  -0.0542   0.2272   1.0000
  10.250   1.4206   0.05211   0.04401  -0.0515   0.2126   1.0000
  10.500   1.4246   0.05292   0.04489  -0.0486   0.1985   1.0000
  10.750   1.4097   0.05558   0.04792  -0.0445   0.1897   1.0000
  11.000   1.4038   0.05745   0.04995  -0.0410   0.1801   1.0000
  11.250   1.4029   0.05871   0.05124  -0.0380   0.1688   1.0000
  11.500   1.3957   0.05961   0.05211  -0.0348   0.1565   1.0000
  11.750   1.2611   0.08199   0.07537  -0.0364   0.1905   1.0000
  12.000   1.2392   0.08831   0.08176  -0.0374   0.1872   1.0000
  12.250   1.2145   0.09606   0.08954  -0.0393   0.1852   1.0000
  12.500   1.2284   0.09515   0.08873  -0.0374   0.1713   1.0000
  12.500   1.2284   0.09515   0.08873  -0.0374   0.1713   1.0000
  13.000   1.2267   0.09874   0.09249  -0.0370   0.1468   1.0000
  13.000   1.2330   0.09729   0.09102  -0.0361   0.1443   1.0000
  13.100   1.2189   0.10150   0.09525  -0.0378   0.1452   1.0000
  13.500   1.2224   0.10433   0.09805  -0.0364   0.1208   1.0000
  13.750   1.1990   0.11280   0.10656  -0.0397   0.1193   1.0000
  13.750   1.2292   0.10597   0.09953  -0.0348   0.1063   1.0000
  13.850   1.2206   0.10914   0.10274  -0.0360   0.1058   1.0000
  14.750   0.7167   0.18073   0.17378  -0.0649   0.2869   1.0000
  15.000   0.6996   0.17993   0.17297  -0.0659   0.2833   1.0000
  15.250   0.7014   0.18209   0.17521  -0.0666   0.2770   1.0000
  15.500   0.7214   0.18849   0.18174  -0.0667   0.2718   1.0000
  15.750   0.7052   0.18723   0.18050  -0.0679   0.2652   1.0000
  16.000   0.7186   0.19226   0.18567  -0.0680   0.2565   1.0000
  16.250   0.7183   0.19405   0.18752  -0.0684   0.2413   1.0000
  16.500   0.7229   0.19758   0.19111  -0.0687   0.2271   1.0000
  16.750   0.7330   0.20272   0.19630  -0.0687   0.2134   1.0000
  17.000   0.7172   0.20207   0.19563  -0.0706   0.2089   1.0000
  17.250   0.7300   0.20762   0.20123  -0.0705   0.1986   1.0000
  17.500   0.7206   0.20807   0.20168  -0.0721   0.1917   1.0000
  17.750   0.7341   0.21384   0.20749  -0.0720   0.1846   1.0000
  18.000   0.7248   0.21436   0.20801  -0.0739   0.1797   1.0000
  18.250   0.7446   0.22154   0.21525  -0.0732   0.1715   1.0000
  18.500   0.7316   0.22103   0.21473  -0.0754   0.1691   1.0000
  18.750   0.7342   0.22368   0.21741  -0.0762   0.1616   1.0000
  19.000   0.7432   0.22875   0.22251  -0.0765   0.1580   1.0000
  19.250   0.7369   0.22990   0.22366  -0.0784   0.1545   1.0000
  19.500   0.7400   0.23292   0.22674  -0.0793   0.1497   1.0000
  19.750   0.7571   0.24028   0.23414  -0.0788   0.1457   1.0000
  20.000   0.7479   0.24035   0.23421  -0.0810   0.1445   1.0000
   0.000   0.3415   0.02999   0.02029  -0.0762   0.9264   1.0000
  -0.250   0.2882   0.02926   0.01993  -0.0711   0.9465   1.0000
  -0.500   0.2321   0.02841   0.02000  -0.0656   0.9668   0.8891
  -0.750   0.1813   0.03084   0.02023  -0.0615   0.9797   0.3653
  -1.000   0.1216   0.03107   0.02040  -0.0551   0.9940   0.3199
  -1.250   0.0787   0.03096   0.02041  -0.0514   1.0000   0.2955
  -1.500   0.0560   0.03098   0.02052  -0.0512   1.0000   0.2843
  -1.750   0.0328   0.03111   0.02088  -0.0510   1.0000   0.2766
  -2.000   0.0100   0.03153   0.02139  -0.0508   1.0000   0.2708
  -2.250  -0.0150   0.03190   0.02210  -0.0504   1.0000   0.2626
  -2.500  -0.0382   0.03260   0.02289  -0.0502   1.0000   0.2545
  -2.750  -0.0659   0.03356   0.02431  -0.0494   1.0000   0.2515
  -3.000  -0.0904   0.03461   0.02559  -0.0490   1.0000   0.2414
  -3.250  -0.1209   0.03635   0.02789  -0.0476   1.0000   0.2342
  -3.500  -0.1486   0.03831   0.03023  -0.0466   1.0000   0.2182
  -3.750  -0.1733   0.04036   0.03249  -0.0460   1.0000   0.1972
  -4.000  -0.2065   0.04406   0.03676  -0.0432   1.0000   0.1882
  -4.250  -0.2334   0.04826   0.04120  -0.0417   1.0000   0.1948
  -4.350  -0.3472   0.05865   0.05339  -0.0032   1.0000   0.4113
  -4.450  -0.3468   0.05966   0.05435  -0.0059   1.0000   0.3942
  -4.750  -0.3502   0.06277   0.05738  -0.0106   1.0000   0.3483
  -5.000  -0.3567   0.06544   0.06004  -0.0116   1.0000   0.3197
  -5.250   0.0585   0.04088   0.03414  -0.0346   1.0000   1.0000
  -5.500   0.0525   0.04250   0.03572  -0.0346   1.0000   1.0000
  -5.750  -0.3713   0.07389   0.06842  -0.0134   1.0000   0.2660
  -5.750  -0.3713   0.07389   0.06842  -0.0134   1.0000   0.2660
  -5.850  -0.3730   0.07484   0.06935  -0.0142   1.0000   0.2593
  -5.950  -0.3753   0.07656   0.07102  -0.0176   1.0000   0.2560
