  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 84-W-097                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0643   0.02535   0.01552  -0.0420   0.9550   1.0000
   0.250   0.1022   0.02625   0.01621  -0.0450   0.9443   1.0000
   0.500   0.1325   0.02704   0.01681  -0.0466   0.9333   1.0000
   0.750   0.1645   0.02790   0.01752  -0.0486   0.9225   1.0000
   1.000   0.1998   0.02883   0.01833  -0.0510   0.9119   1.0000
   1.250   0.2340   0.02975   0.01913  -0.0531   0.9011   1.0000
   1.500   0.2581   0.03058   0.01988  -0.0536   0.8898   1.0000
   1.750   0.2855   0.03150   0.02074  -0.0546   0.8788   1.0000
   2.000   0.3173   0.03247   0.02166  -0.0562   0.8682   1.0000
   2.250   0.3509   0.03342   0.02260  -0.0580   0.8571   1.0000
   2.500   0.3702   0.03437   0.02352  -0.0578   0.8455   1.0000
   2.750   0.3938   0.03537   0.02452  -0.0581   0.8339   1.0000
   3.000   0.4213   0.03639   0.02557  -0.0589   0.8224   1.0000
   3.250   0.4542   0.03740   0.02661  -0.0603   0.8109   1.0000
   3.500   0.4800   0.03841   0.02767  -0.0608   0.7988   1.0000
   3.750   0.4979   0.03953   0.02885  -0.0603   0.7863   1.0000
   4.000   0.5189   0.04066   0.03004  -0.0602   0.7737   1.0000
   4.250   0.5419   0.04180   0.03125  -0.0602   0.7612   1.0000
   4.500   0.5670   0.04290   0.03245  -0.0604   0.7483   1.0000
   4.750   0.5930   0.04398   0.03367  -0.0607   0.7349   1.0000
   5.000   0.6187   0.04503   0.03484  -0.0608   0.7209   1.0000
   5.250   0.6431   0.04608   0.03602  -0.0606   0.7063   1.0000
   5.500   0.6664   0.04714   0.03722  -0.0603   0.6914   1.0000
   5.750   0.6879   0.04825   0.03851  -0.0597   0.6760   1.0000
   6.000   0.7093   0.04934   0.03977  -0.0591   0.6599   1.0000
   6.250   0.7332   0.05026   0.04087  -0.0584   0.6430   1.0000
   6.500   0.7647   0.05070   0.04156  -0.0580   0.6256   1.0000
   6.750   0.8225   0.04924   0.04054  -0.0580   0.6074   1.0000
   7.000   0.8244   0.05096   0.04237  -0.0556   0.5860   1.0000
   7.250   0.9086   0.04439   0.03645  -0.0521   0.5572   1.0000
   7.500   1.0091   0.03206   0.02458  -0.0446   0.5070   1.0000
   7.750   1.0325   0.02891   0.02152  -0.0389   0.4454   1.0000
   8.000   1.0293   0.02846   0.02038  -0.0319   0.3309   1.0000
   8.250   1.0172   0.03123   0.02195  -0.0266   0.2352   1.0000
   8.500   1.0198   0.03409   0.02417  -0.0236   0.1852   1.0000
   8.750   1.0386   0.03667   0.02642  -0.0220   0.1528   1.0000
   9.000   1.0721   0.03951   0.02911  -0.0217   0.1311   1.0000
   9.250   1.1009   0.04240   0.03205  -0.0213   0.1171   1.0000
   9.500   1.1356   0.04619   0.03583  -0.0217   0.1085   1.0000
   9.750   1.1476   0.04926   0.03951  -0.0198   0.1041   1.0000
  10.000   1.1642   0.05254   0.04302  -0.0188   0.0989   1.0000
  10.250   1.1827   0.05696   0.04762  -0.0183   0.0965   1.0000
  10.500   1.1914   0.06178   0.05277  -0.0171   0.0959   1.0000
  10.750   1.1911   0.06605   0.05747  -0.0153   0.0958   1.0000
  11.000   1.1856   0.07032   0.06212  -0.0135   0.0958   1.0000
  11.250   1.1755   0.07459   0.06673  -0.0118   0.0958   1.0000
  11.250   1.1755   0.07459   0.06673  -0.0118   0.0958   1.0000
  11.350   1.1680   0.07587   0.06820  -0.0109   0.0962   1.0000
  11.750   1.0756   0.08271   0.07572  -0.0090   0.1017   1.0000
  11.500   1.1110   0.07725   0.07002  -0.0083   0.0999   1.0000
  11.600   1.0963   0.07931   0.07219  -0.0083   0.1007   1.0000
  11.700   1.0826   0.08151   0.07448  -0.0087   0.1014   1.0000
  12.000   1.0412   0.08924   0.08242  -0.0115   0.1036   1.0000
  12.250   1.0095   0.09688   0.09015  -0.0154   0.1055   1.0000
  12.500   0.9868   0.10489   0.09820  -0.0195   0.1074   1.0000
  12.750   0.9833   0.11150   0.10483  -0.0214   0.1088   1.0000
  13.000   0.7318   0.13612   0.12968  -0.0368   0.1477   1.0000
  13.500   0.6492   0.15670   0.15020  -0.0542   0.2715   1.0000
  13.750   0.6524   0.15986   0.15340  -0.0550   0.2647   1.0000
  13.500   0.6492   0.15671   0.15021  -0.0542   0.2715   1.0000
  13.600   0.6475   0.15765   0.15116  -0.0547   0.2690   1.0000
  13.700   0.6494   0.15896   0.15249  -0.0550   0.2663   1.0000
  14.000   0.6576   0.16378   0.15735  -0.0559   0.2595   1.0000
  14.250   0.6606   0.16645   0.16005  -0.0566   0.2493   1.0000
  14.500   0.6632   0.17012   0.16373  -0.0578   0.2455   1.0000
  14.750   0.6593   0.17196   0.16560  -0.0593   0.2382   1.0000
  15.000   0.6789   0.17834   0.17202  -0.0594   0.2327   1.0000
  15.250   0.6645   0.17822   0.17190  -0.0617   0.2268   1.0000
  15.500   0.6841   0.18437   0.17809  -0.0615   0.2185   1.0000
  15.750   0.6716   0.18434   0.17807  -0.0638   0.2123   1.0000
  16.000   0.6926   0.19076   0.18458  -0.0636   0.2053   1.0000
  16.250   0.6809   0.19118   0.18498  -0.0661   0.2017   1.0000
  16.500   0.6848   0.19408   0.18791  -0.0673   0.1947   1.0000
  16.750   0.6996   0.20010   0.19396  -0.0676   0.1904   1.0000
  17.000   0.6901   0.20031   0.19417  -0.0701   0.1849   1.0000
  17.250   0.7158   0.20862   0.20254  -0.0693   0.1769   1.0000
  17.500   0.6999   0.20718   0.20109  -0.0725   0.1738   1.0000
  17.750   0.7042   0.21011   0.20405  -0.0737   0.1668   1.0000
  18.000   0.7197   0.21674   0.21072  -0.0739   0.1627   1.0000
  18.250   0.7110   0.21682   0.21080  -0.0767   0.1593   1.0000
  18.500   0.7158   0.22006   0.21407  -0.0779   0.1532   1.0000
  18.750   0.7352   0.22807   0.22215  -0.0776   0.1493   1.0000
  19.000   0.7241   0.22732   0.22139  -0.0808   0.1468   1.0000
  19.250   0.7264   0.23005   0.22415  -0.0825   0.1414   1.0000
  19.500   0.7478   0.23874   0.23289  -0.0818   0.1357   1.0000
  19.750   0.7374   0.23788   0.23203  -0.0849   0.1340   1.0000
  20.000   0.7382   0.24033   0.23450  -0.0869   0.1287   1.0000
   0.000   0.0643   0.02535   0.01552  -0.0420   0.9550   1.0000
  -0.250   0.0250   0.02442   0.01486  -0.0386   0.9654   1.0000
  -0.500  -0.0133   0.02354   0.01430  -0.0354   0.9758   1.0000
  -0.750  -0.0534   0.02266   0.01380  -0.0318   0.9863   1.0000
  -1.000  -0.0964   0.02174   0.01335  -0.0276   0.9965   1.0000
  -1.250  -0.1240   0.02115   0.01331  -0.0263   1.0000   1.0000
  -1.500  -0.1487   0.02292   0.01377  -0.0291   1.0000   0.4401
  -1.750  -0.1721   0.02488   0.01451  -0.0296   1.0000   0.2858
  -2.000  -0.1959   0.02583   0.01535  -0.0300   1.0000   0.2360
  -2.250  -0.2172   0.02672   0.01622  -0.0309   1.0000   0.2062
  -2.500  -0.2396   0.02776   0.01736  -0.0315   1.0000   0.1870
  -2.750  -0.2613   0.02887   0.01861  -0.0321   1.0000   0.1715
  -3.000  -0.2846   0.03038   0.02043  -0.0326   1.0000   0.1629
  -3.250  -0.3054   0.03190   0.02200  -0.0331   1.0000   0.1523
  -3.500  -0.3300   0.03391   0.02465  -0.0333   1.0000   0.1489
  -3.750  -0.3529   0.03631   0.02763  -0.0335   1.0000   0.1479
  -4.000  -0.3735   0.03881   0.03061  -0.0336   1.0000   0.1452
  -4.250  -0.3930   0.04198   0.03427  -0.0335   1.0000   0.1475
  -4.500  -0.4104   0.04534   0.03792  -0.0337   1.0000   0.1541
  -4.750  -0.4332   0.05237   0.04587  -0.0299   1.0000   0.1955
  -5.500  -0.4035   0.07194   0.06649   0.0060   1.0000   0.4655
  -5.750  -0.3678   0.07151   0.06584  -0.0004   1.0000   0.4437
  -5.700  -0.3772   0.07177   0.06616   0.0010   1.0000   0.4477
  -6.000  -0.3753   0.07421   0.06847  -0.0037   1.0000   0.4184
  -6.250  -0.3670   0.07570   0.06982  -0.0073   1.0000   0.3957
  -6.500  -0.3728   0.07859   0.07262  -0.0096   1.0000   0.3731
  -6.250  -0.3670   0.07570   0.06982  -0.0073   1.0000   0.3957
  -6.350  -0.3678   0.07683   0.07090  -0.0083   1.0000   0.3868
  -6.450  -0.3852   0.07901   0.07314  -0.0091   1.0000   0.3750
  -6.750  -0.3909   0.08223   0.07626  -0.0120   1.0000   0.3453
  -7.000  -0.3782   0.08376   0.07762  -0.0132   1.0000   0.3280
  -7.250  -0.3771   0.08608   0.07984  -0.0140   1.0000   0.3087
  -7.500  -0.3835   0.08908   0.08277  -0.0147   1.0000   0.2911
  -7.750  -0.3856   0.09199   0.08560  -0.0146   1.0000   0.2775
  -8.000  -0.3895   0.09511   0.08865  -0.0144   1.0000   0.2660
  -8.250  -0.4031   0.09921   0.09272  -0.0149   1.0000   0.2549
  -8.500  -0.4218   0.10401   0.09753  -0.0159   1.0000   0.2414
  -8.750  -0.4021   0.10444   0.09779  -0.0131   1.0000   0.2331
  -9.000  -0.4129   0.10850   0.10181  -0.0130   1.0000   0.2245
  -9.250  -0.4336   0.11367   0.10703  -0.0141   1.0000   0.2115
  -9.500  -0.4159   0.11414   0.10735  -0.0108   1.0000   0.2051
  -9.750  -0.4338   0.11924   0.11245  -0.0115   1.0000   0.1960
 -10.000  -0.4261   0.12063   0.11375  -0.0091   1.0000   0.1887
 -10.250  -0.4489   0.12686   0.12000  -0.0101   1.0000   0.1817
 -10.500  -0.4361   0.12745   0.12049  -0.0068   1.0000   0.1767
 -10.750  -0.4516   0.13199   0.12505  -0.0070   1.0000   0.1692
 -11.000  -0.4544   0.13561   0.12861  -0.0054   1.0000   0.1659
 -11.250  -0.4517   0.13741   0.13036  -0.0032   1.0000   0.1604
 -11.500  -0.4741   0.14364   0.13663  -0.0041   1.0000   0.1536
 -11.750  -0.4725   0.14626   0.13917  -0.0018   1.0000   0.1515
 -12.000  -0.4688   0.14765   0.14051   0.0007   1.0000   0.1468
 -12.250  -0.4820   0.15208   0.14498   0.0010   1.0000   0.1404
 -12.500  -0.4931   0.15726   0.15014   0.0018   1.0000   0.1373
 -12.750  -0.4877   0.15794   0.15075   0.0047   1.0000   0.1336
 -13.000  -0.4954   0.16123   0.15404   0.0059   1.0000   0.1279
 -13.250  -0.5220   0.17039   0.16323   0.0049   1.0000   0.1234
 -13.500  -0.5137   0.16982   0.16259   0.0083   1.0000   0.1222
 -13.750  -0.5140   0.17125   0.16398   0.0108   1.0000   0.1187
 -14.000  -0.5214   0.17447   0.16718   0.0123   1.0000   0.1146
 -14.250  -0.5362   0.17979   0.17253   0.0126   1.0000   0.1108
 -14.500  -0.5530   0.18729   0.18003   0.0131   1.0000   0.1089
 -14.750  -0.5479   0.18640   0.17908   0.0164   1.0000   0.1077
 -15.000  -0.5507   0.18792   0.18056   0.0189   1.0000   0.1048
 -15.250  -0.5581   0.19091   0.18357   0.0207   1.0000   0.1015
 -15.500  -0.5685   0.19480   0.18746   0.0220   1.0000   0.0982
 -15.750  -0.5976   0.20782   0.20054   0.0207   1.0000   0.0949
 -16.000  -0.5927   0.20583   0.19848   0.0240   1.0000   0.0944
 -16.250  -0.5926   0.20523   0.19784   0.0273   1.0000   0.0928
 -16.500  -0.5986   0.20728   0.19988   0.0297   1.0000   0.0899
 -16.750  -0.6072   0.21035   0.20294   0.0315   1.0000   0.0867
 -17.000  -0.6180   0.21446   0.20706   0.0327   1.0000   0.0836
 -17.250  -0.6464   0.22967   0.22232   0.0314   1.0000   0.0811
