  
       XFOIL         Version 6.99
  
 Calculated polar for: E387                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2042   0.02738   0.01781  -0.0750   0.9198   1.0000
   0.250   0.2385   0.02821   0.01835  -0.0772   0.9116   1.0000
   0.500   0.2665   0.02901   0.01892  -0.0783   0.9028   1.0000
   0.750   0.2932   0.02985   0.01958  -0.0792   0.8944   1.0000
   1.000   0.3268   0.03074   0.02029  -0.0811   0.8862   1.0000
   1.250   0.3465   0.03163   0.02105  -0.0809   0.8777   1.0000
   1.500   0.3837   0.03258   0.02186  -0.0833   0.8700   1.0000
   1.750   0.3978   0.03355   0.02275  -0.0824   0.8614   1.0000
   2.000   0.4278   0.03455   0.02368  -0.0837   0.8534   1.0000
   2.250   0.4487   0.03559   0.02466  -0.0837   0.8449   1.0000
   2.500   0.4712   0.03669   0.02571  -0.0840   0.8365   1.0000
   2.750   0.5003   0.03776   0.02676  -0.0851   0.8282   1.0000
   3.000   0.5149   0.03896   0.02795  -0.0844   0.8192   1.0000
   3.250   0.5465   0.04008   0.02909  -0.0858   0.8104   1.0000
   3.500   0.5629   0.04132   0.03034  -0.0853   0.8009   1.0000
   3.750   0.5816   0.04261   0.03166  -0.0850   0.7912   1.0000
   4.000   0.6130   0.04376   0.03287  -0.0862   0.7813   1.0000
   4.250   0.6324   0.04505   0.03425  -0.0860   0.7704   1.0000
   4.500   0.6473   0.04647   0.03572  -0.0853   0.7592   1.0000
   4.750   0.6687   0.04780   0.03714  -0.0853   0.7474   1.0000
   5.000   0.6934   0.04905   0.03849  -0.0854   0.7349   1.0000
   5.250   0.7186   0.05026   0.03982  -0.0855   0.7213   1.0000
   5.500   0.7425   0.05147   0.04121  -0.0853   0.7070   1.0000
   5.750   0.7643   0.05270   0.04258  -0.0849   0.6918   1.0000
   6.000   0.7852   0.05393   0.04396  -0.0843   0.6756   1.0000
   6.250   0.8095   0.05495   0.04516  -0.0837   0.6583   1.0000
   6.500   0.8456   0.05528   0.04578  -0.0835   0.6402   1.0000
   6.750   0.8797   0.05546   0.04622  -0.0827   0.6213   1.0000
   7.000   0.8957   0.05646   0.04742  -0.0810   0.6003   1.0000
   7.250   0.9677   0.05299   0.04451  -0.0800   0.5788   1.0000
   7.500   1.0021   0.05156   0.04343  -0.0774   0.5547   1.0000
   7.750   1.0686   0.04592   0.03838  -0.0737   0.5279   1.0000
   8.000   1.1449   0.03775   0.03072  -0.0690   0.4894   1.0000
   8.250   1.1841   0.03257   0.02570  -0.0635   0.4293   1.0000
   8.500   1.1901   0.03125   0.02393  -0.0573   0.3463   1.0000
