  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 44  9.66%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0343   0.01956   0.00952  -0.0031   1.0000   1.0000
   0.250  -0.0213   0.02009   0.00992  -0.0021   1.0000   1.0000
   0.500   0.0211   0.02098   0.01071  -0.0068   0.9887   1.0000
   0.750   0.0856   0.02212   0.01175  -0.0153   0.9692   1.0000
   1.000   0.1419   0.02301   0.01260  -0.0220   0.9477   1.0000
   1.250   0.2042   0.02385   0.01343  -0.0293   0.9272   1.0000
   1.500   0.2549   0.02451   0.01412  -0.0343   0.9049   1.0000
   1.750   0.3166   0.02501   0.01471  -0.0407   0.8838   1.0000
   2.000   0.3646   0.02540   0.01518  -0.0443   0.8612   1.0000
   2.250   0.4074   0.02572   0.01559  -0.0465   0.8388   1.0000
   2.500   0.4480   0.02590   0.01588  -0.0478   0.8168   1.0000
   2.750   0.4764   0.02621   0.01627  -0.0472   0.7937   1.0000
   3.000   0.5109   0.02618   0.01631  -0.0467   0.7727   1.0000
   3.250   0.5331   0.02646   0.01666  -0.0448   0.7489   1.0000
   3.500   0.5621   0.02630   0.01661  -0.0429   0.7281   1.0000
   3.750   0.5843   0.02644   0.01682  -0.0406   0.7044   1.0000
   4.000   0.6076   0.02646   0.01691  -0.0382   0.6814   1.0000
   4.250   0.6328   0.02626   0.01678  -0.0356   0.6592   1.0000
   4.500   0.6542   0.02640   0.01699  -0.0331   0.6339   1.0000
   4.750   0.6768   0.02646   0.01709  -0.0305   0.6088   1.0000
   5.000   0.7001   0.02645   0.01711  -0.0279   0.5833   1.0000
   5.250   0.7235   0.02649   0.01716  -0.0254   0.5569   1.0000
   5.500   0.7460   0.02669   0.01736  -0.0230   0.5288   1.0000
   5.750   0.7676   0.02707   0.01775  -0.0207   0.4992   1.0000
   6.000   0.7888   0.02758   0.01828  -0.0186   0.4690   1.0000
   6.250   0.8099   0.02815   0.01889  -0.0166   0.4382   1.0000
   6.500   0.8310   0.02880   0.01952  -0.0146   0.4075   1.0000
   6.750   0.8521   0.02953   0.02022  -0.0126   0.3772   1.0000
   7.000   0.8728   0.03033   0.02096  -0.0108   0.3470   1.0000
   7.250   0.8931   0.03132   0.02191  -0.0090   0.3179   1.0000
   7.500   0.9123   0.03258   0.02322  -0.0073   0.2902   1.0000
   7.750   0.9306   0.03393   0.02460  -0.0056   0.2632   1.0000
   8.000   0.9484   0.03568   0.02642  -0.0040   0.2394   1.0000
   8.250   0.9677   0.03714   0.02776  -0.0024   0.2159   1.0000
   8.500   0.9815   0.03967   0.03060  -0.0008   0.1979   1.0000
   8.750   0.9971   0.04164   0.03264   0.0008   0.1791   1.0000
   9.000   1.0091   0.04459   0.03586   0.0025   0.1660   1.0000
   9.250   1.0167   0.04774   0.03933   0.0042   0.1547   1.0000
   9.500   1.0249   0.05075   0.04258   0.0058   0.1441   1.0000
   9.750   1.0239   0.05485   0.04710   0.0075   0.1391   1.0000
  10.000   1.0296   0.05856   0.05093   0.0088   0.1327   1.0000
  10.250   1.0117   0.06344   0.05622   0.0103   0.1316   1.0000
  10.500   0.9889   0.06849   0.06154   0.0113   0.1315   1.0000
  10.750   0.9642   0.07352   0.06670   0.0119   0.1325   1.0000
  11.000   0.9405   0.07914   0.07237   0.0111   0.1336   1.0000
  11.250   0.9194   0.08553   0.07876   0.0090   0.1345   1.0000
  11.250   0.9196   0.08551   0.07871   0.0090   0.1344   1.0000
  11.750   0.7003   0.13861   0.13089  -0.0386   0.3110   1.0000
  11.750   0.7003   0.13861   0.13089  -0.0386   0.3110   1.0000
  11.850   0.7130   0.14059   0.13295  -0.0380   0.3031   1.0000
  11.950   0.7240   0.14362   0.13602  -0.0380   0.3012   1.0000
  12.250   0.7060   0.14630   0.13863  -0.0400   0.2936   1.0000
  12.500   0.7211   0.15179   0.14419  -0.0402   0.2862   1.0000
  12.750   0.7328   0.15630   0.14876  -0.0402   0.2728   1.0000
  13.000   0.7201   0.15791   0.15031  -0.0419   0.2638   1.0000
  13.250   0.7296   0.16278   0.15521  -0.0425   0.2573   1.0000
  13.500   0.7311   0.16589   0.15833  -0.0435   0.2484   1.0000
  13.750   0.7367   0.17037   0.16286  -0.0445   0.2429   1.0000
  14.000   0.7571   0.17638   0.16895  -0.0440   0.2308   1.0000
  14.250   0.7420   0.17686   0.16935  -0.0469   0.2249   1.0000
  14.500   0.7643   0.18380   0.17637  -0.0463   0.2167   1.0000
  14.750   0.7528   0.18441   0.17691  -0.0492   0.2112   1.0000
  15.000   0.7791   0.19236   0.18496  -0.0482   0.2030   1.0000
  15.250   0.7648   0.19198   0.18450  -0.0517   0.1985   1.0000
  15.500   0.7864   0.19895   0.19154  -0.0509   0.1889   1.0000
  15.750   0.7769   0.19912   0.19164  -0.0543   0.1841   1.0000
  16.000   0.7904   0.20397   0.19654  -0.0545   0.1772   1.0000
  16.250   0.7969   0.20842   0.20098  -0.0561   0.1743   1.0000
  16.500   0.7960   0.20994   0.20247  -0.0587   0.1680   1.0000
  16.750   0.8162   0.21752   0.21011  -0.0580   0.1612   1.0000
  17.000   0.8098   0.21718   0.20971  -0.0617   0.1570   1.0000
  17.250   0.8218   0.22163   0.21419  -0.0622   0.1500   1.0000
  17.500   0.8329   0.22747   0.22007  -0.0632   0.1473   1.0000
  17.750   0.8306   0.22780   0.22035  -0.0666   0.1434   1.0000
  18.000   0.8398   0.23152   0.22409  -0.0678   0.1377   1.0000
  18.250   0.8548   0.23869   0.23128  -0.0679   0.1339   1.0000
  18.500   0.8524   0.23832   0.23086  -0.0717   0.1303   1.0000
  18.750   0.8614   0.24178   0.23434  -0.0730   0.1243   1.0000
  19.000   0.8808   0.25128   0.24388  -0.0723   0.1208   1.0000
  19.250   0.8766   0.24949   0.24203  -0.0765   0.1190   1.0000
  19.500   0.8816   0.25165   0.24417  -0.0791   0.1149   1.0000
  19.750   0.8910   0.25539   0.24793  -0.0804   0.1110   1.0000
  20.000   0.9115   0.26649   0.25907  -0.0792   0.1076   1.0000
   0.000  -0.0343   0.01956   0.00952  -0.0031   1.0000   1.0000
  -0.250  -0.0469   0.01909   0.00918  -0.0042   1.0000   1.0000
  -0.500  -0.0590   0.01868   0.00893  -0.0056   1.0000   1.0000
  -0.750  -0.0704   0.01832   0.00874  -0.0072   1.0000   1.0000
