  
       XFOIL         Version 6.99
  
 Calculated polar for: S2050 8.93%                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0107   0.01705   0.00718  -0.0117   1.0000   1.0000
   0.250   0.0098   0.01731   0.00734  -0.0118   1.0000   1.0000
   0.500   0.0305   0.01763   0.00757  -0.0120   1.0000   1.0000
   0.750   0.0509   0.01802   0.00790  -0.0123   1.0000   1.0000
   1.000   0.0709   0.01849   0.00831  -0.0125   1.0000   1.0000
   1.250   0.0903   0.01902   0.00881  -0.0128   1.0000   1.0000
   1.500   0.1091   0.01964   0.00941  -0.0132   1.0000   1.0000
   1.750   0.1273   0.02034   0.01010  -0.0136   1.0000   1.0000
   2.000   0.1570   0.02133   0.01112  -0.0163   0.9945   1.0000
   2.250   0.2237   0.02264   0.01253  -0.0253   0.9685   1.0000
   2.500   0.2874   0.02356   0.01360  -0.0331   0.9417   1.0000
   2.750   0.3494   0.02412   0.01434  -0.0399   0.9139   1.0000
   3.000   0.4107   0.02433   0.01480  -0.0457   0.8847   1.0000
   3.250   0.4737   0.02415   0.01489  -0.0509   0.8548   1.0000
   3.500   0.5318   0.02369   0.01474  -0.0543   0.8235   1.0000
   3.750   0.5835   0.02310   0.01440  -0.0559   0.7901   1.0000
   4.000   0.6284   0.02253   0.01400  -0.0559   0.7545   1.0000
   4.250   0.6614   0.02231   0.01392  -0.0542   0.7144   1.0000
   4.500   0.6899   0.02226   0.01391  -0.0520   0.6716   1.0000
   4.750   0.7161   0.02232   0.01393  -0.0495   0.6263   1.0000
   5.000   0.7398   0.02255   0.01412  -0.0468   0.5781   1.0000
   5.250   0.7619   0.02296   0.01440  -0.0442   0.5265   1.0000
   5.500   0.7828   0.02355   0.01480  -0.0416   0.4726   1.0000
   5.750   0.8028   0.02433   0.01533  -0.0391   0.4170   1.0000
   6.000   0.8219   0.02534   0.01608  -0.0367   0.3608   1.0000
   6.250   0.8403   0.02663   0.01708  -0.0345   0.3062   1.0000
   6.500   0.8588   0.02829   0.01855  -0.0325   0.2562   1.0000
   6.750   0.8781   0.03018   0.02024  -0.0308   0.2136   1.0000
   7.000   0.8979   0.03219   0.02207  -0.0293   0.1790   1.0000
   7.250   0.9181   0.03456   0.02452  -0.0280   0.1535   1.0000
   7.500   0.9401   0.03715   0.02710  -0.0270   0.1358   1.0000
   7.750   0.9593   0.04017   0.03054  -0.0257   0.1247   1.0000
   8.000   0.9773   0.04388   0.03460  -0.0245   0.1188   1.0000
   8.250   0.9888   0.04756   0.03889  -0.0227   0.1137   1.0000
   8.500   1.0081   0.05096   0.04218  -0.0222   0.1073   1.0000
   8.750   1.0124   0.05540   0.04727  -0.0204   0.1064   1.0000
   9.000   1.0146   0.06028   0.05261  -0.0190   0.1065   1.0000
   9.250   1.0148   0.06539   0.05809  -0.0180   0.1070   1.0000
   9.500   0.9837   0.07128   0.06467  -0.0169   0.1105   1.0000
   9.750   0.9447   0.07786   0.07155  -0.0173   0.1142   1.0000
  10.000   0.9175   0.08403   0.07779  -0.0189   0.1169   1.0000
  10.250   0.9018   0.09050   0.08427  -0.0215   0.1192   1.0000
  10.500   0.8320   0.10945   0.10303  -0.0394   0.1431   1.0000
  10.750   0.8342   0.11598   0.10958  -0.0415   0.1499   1.0000
  11.000   0.7898   0.13883   0.13227  -0.0623   0.2759   1.0000
  11.250   0.7660   0.14103   0.13436  -0.0655   0.2689   1.0000
  11.500   0.7926   0.14752   0.14092  -0.0647   0.2614   1.0000
  11.750   0.7725   0.14958   0.14289  -0.0679   0.2550   1.0000
  12.000   0.7897   0.15502   0.14837  -0.0678   0.2462   1.0000
  12.250   0.7853   0.15783   0.15116  -0.0696   0.2367   1.0000
  12.500   0.7941   0.16286   0.15619  -0.0706   0.2313   1.0000
  12.750   0.7927   0.16589   0.15920  -0.0725   0.2233   1.0000
  13.000   0.8145   0.17264   0.16600  -0.0722   0.2184   1.0000
  13.250   0.8005   0.17377   0.16706  -0.0756   0.2120   1.0000
  13.500   0.8340   0.18237   0.17579  -0.0740   0.2046   1.0000
  13.750   0.8138   0.18205   0.17537  -0.0784   0.2011   1.0000
  14.000   0.8260   0.18642   0.17977  -0.0790   0.1925   1.0000
  14.250   0.8283   0.19009   0.18342  -0.0811   0.1881   1.0000
  14.500   0.8337   0.19321   0.18653  -0.0827   0.1800   1.0000
