  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 104  15.28%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3937   0.03286   0.02331  -0.0679   0.7077   1.0000
   0.250   0.3969   0.03402   0.02446  -0.0674   0.6997   1.0000
   0.500   0.4048   0.03473   0.02510  -0.0659   0.6935   1.0000
   0.750   0.4065   0.03597   0.02630  -0.0644   0.6870   1.0000
   1.000   0.4053   0.03732   0.02762  -0.0624   0.6804   1.0000
   1.250   0.4201   0.03789   0.02809  -0.0606   0.6752   1.0000
   1.500   0.3959   0.04040   0.03059  -0.0571   0.6692   1.0000
   1.750   0.3910   0.04193   0.03207  -0.0542   0.6639   1.0000
   2.000   0.4069   0.04281   0.03287  -0.0527   0.6586   1.0000
   2.250   0.3705   0.04552   0.03551  -0.0474   0.6549   1.0000
   2.500   0.3484   0.04762   0.03751  -0.0429   0.6519   1.0000
   2.750   0.3350   0.04936   0.03916  -0.0390   0.6491   1.0000
   3.000   0.3686   0.05043   0.04019  -0.0399   0.6430   1.0000
   3.250   0.3434   0.05257   0.04223  -0.0351   0.6421   1.0000
   3.500   0.3313   0.05458   0.04417  -0.0321   0.6415   1.0000
   3.750   0.3273   0.05660   0.04614  -0.0302   0.6417   1.0000
   4.000   0.3300   0.05867   0.04817  -0.0291   0.6427   1.0000
   4.000   0.3261   0.05875   0.04825  -0.0289   0.6446   1.0000
   4.100   0.3319   0.05956   0.04905  -0.0289   0.6440   1.0000
   4.250   0.3167   0.06170   0.05116  -0.0281   0.6592   1.0000
   5.500   0.2718   0.07299   0.06237  -0.0234   0.7370   1.0000
   5.600   0.2679   0.07282   0.06219  -0.0219   0.7289   1.0000
   5.700   0.2833   0.07421   0.06359  -0.0230   0.7243   1.0000
   6.000   0.3040   0.07675   0.06613  -0.0231   0.7082   1.0000
   6.000   0.3040   0.07675   0.06613  -0.0231   0.7082   1.0000
   6.100   0.3036   0.07726   0.06663  -0.0224   0.7038   1.0000
   6.200   0.3064   0.07765   0.06703  -0.0218   0.6965   1.0000
   6.500   0.3245   0.08013   0.06952  -0.0217   0.6805   1.0000
   6.750   0.3369   0.08220   0.07161  -0.0214   0.6681   1.0000
   7.000   0.3577   0.08494   0.07437  -0.0221   0.6570   1.0000
   7.250   0.3856   0.08810   0.07759  -0.0232   0.6438   1.0000
   7.500   0.3867   0.08922   0.07871  -0.0218   0.6301   1.0000
   7.750   0.3933   0.09104   0.08055  -0.0211   0.6168   1.0000
   8.000   0.4026   0.09327   0.08282  -0.0208   0.6053   1.0000
   8.250   0.4301   0.09692   0.08653  -0.0220   0.5955   1.0000
   8.250   0.4301   0.09692   0.08653  -0.0220   0.5955   1.0000
   8.350   0.4192   0.09651   0.08611  -0.0206   0.5882   1.0000
   8.450   0.4315   0.09786   0.08749  -0.0211   0.5835   1.0000
   8.750   0.4422   0.10054   0.09024  -0.0208   0.5688   1.0000
   9.000   0.4480   0.10288   0.09260  -0.0205   0.5583   1.0000
   9.250   0.4741   0.10668   0.09648  -0.0215   0.5484   1.0000
   9.500   0.4843   0.10885   0.09870  -0.0212   0.5350   1.0000
   9.750   0.4801   0.11050   0.10037  -0.0205   0.5238   1.0000
  10.000   0.4925   0.11359   0.10352  -0.0208   0.5150   1.0000
  10.000   0.4925   0.11359   0.10352  -0.0208   0.5150   1.0000
  10.100   0.4929   0.11417   0.10413  -0.0206   0.5087   1.0000
  10.200   0.5084   0.11598   0.10600  -0.0211   0.5044   1.0000
  10.500   0.5097   0.11857   0.10863  -0.0209   0.4917   1.0000
  10.750   0.5182   0.12167   0.11179  -0.0212   0.4835   1.0000
  11.000   0.5493   0.12619   0.11643  -0.0220   0.4718   1.0000
  11.100   0.5326   0.12576   0.11597  -0.0215   0.4689   1.0000
  11.200   0.5312   0.12625   0.11648  -0.0213   0.4628   1.0000
  11.500   0.5477   0.13062   0.12095  -0.0220   0.4541   1.0000
  11.750   0.5600   0.13344   0.12384  -0.0223   0.4425   1.0000
  12.000   0.5558   0.13556   0.12599  -0.0225   0.4333   1.0000
  12.250   0.5858   0.14082   0.13137  -0.0233   0.4252   1.0000
  12.500   0.5716   0.14154   0.13210  -0.0235   0.4160   1.0000
  12.750   0.5884   0.14575   0.13640  -0.0241   0.4087   1.0000
  12.750   0.5884   0.14576   0.13641  -0.0241   0.4086   1.0000
  12.850   0.5812   0.14582   0.13647  -0.0242   0.4041   1.0000
  12.950   0.5873   0.14703   0.13771  -0.0244   0.3992   1.0000
  13.250   0.5970   0.15130   0.14208  -0.0253   0.3921   1.0000
  13.500   0.6071   0.15424   0.14510  -0.0258   0.3822   1.0000
  13.750   0.6084   0.15714   0.14803  -0.0267   0.3754   1.0000
  14.000   0.6305   0.16158   0.15260  -0.0271   0.3654   1.0000
  14.250   0.6223   0.16340   0.15442  -0.0283   0.3603   1.0000
  14.500   0.6416   0.16765   0.15880  -0.0287   0.3506   1.0000
  14.750   0.6355   0.16946   0.16061  -0.0300   0.3438   1.0000
  15.000   0.6587   0.17460   0.16588  -0.0304   0.3352   1.0000
  15.250   0.6500   0.17596   0.16724  -0.0320   0.3298   1.0000
  15.500   0.6794   0.18254   0.17396  -0.0321   0.3197   1.0000
  15.750   0.6639   0.18207   0.17346  -0.0340   0.3130   1.0000
  15.750   0.6639   0.18207   0.17346  -0.0340   0.3130   1.0000
  15.850   0.6688   0.18344   0.17487  -0.0343   0.3096   1.0000
  15.950   0.6795   0.18585   0.17733  -0.0343   0.3066   1.0000
  16.250   0.6782   0.18856   0.18006  -0.0363   0.2990   1.0000
  16.500   0.7035   0.19503   0.18668  -0.0363   0.2903   1.0000
  16.750   0.6928   0.19498   0.18661  -0.0386   0.2840   1.0000
  17.000   0.7166   0.20149   0.19324  -0.0386   0.2758   1.0000
  17.250   0.7079   0.20136   0.19308  -0.0410   0.2682   1.0000
  17.500   0.7303   0.20806   0.19989  -0.0411   0.2613   1.0000
  17.750   0.7223   0.20788   0.19969  -0.0436   0.2542   1.0000
  18.000   0.7425   0.21410   0.20600  -0.0438   0.2468   1.0000
  18.250   0.7370   0.21439   0.20629  -0.0464   0.2401   1.0000
  18.500   0.7584   0.22111   0.21309  -0.0463   0.2325   1.0000
  18.750   0.7519   0.22089   0.21285  -0.0492   0.2258   1.0000
  19.000   0.7769   0.22891   0.22100  -0.0487   0.2185   1.0000
  19.250   0.7669   0.22759   0.21963  -0.0521   0.2135   1.0000
  19.500   0.7849   0.23298   0.22511  -0.0522   0.2054   1.0000
  19.750   0.7844   0.23488   0.22698  -0.0549   0.2019   1.0000
  20.000   0.7920   0.23752   0.22965  -0.0563   0.1935   1.0000
   0.000   0.3937   0.03286   0.02331  -0.0679   0.7077   1.0000
  -0.250   0.3842   0.03250   0.02304  -0.0693   0.7140   1.0000
  -0.500   0.3775   0.03170   0.02225  -0.0691   0.7228   1.0000
  -0.750   0.3358   0.03209   0.02278  -0.0647   0.7305   0.9866
  -1.000   0.2614   0.03249   0.02332  -0.0543   0.7414   0.9568
  -1.250   0.1940   0.03253   0.02350  -0.0459   0.7526   0.9269
  -1.500   0.1266   0.03256   0.02373  -0.0389   0.7621   0.8975
  -1.750   0.0597   0.03224   0.02361  -0.0321   0.7732   0.8690
  -2.000  -0.0123   0.03168   0.02324  -0.0251   0.7855   0.8422
  -2.250  -0.0895   0.03115   0.02295  -0.0189   0.7956   0.8138
  -2.500  -0.1379   0.03065   0.02260  -0.0166   0.8065   0.7837
  -2.750  -0.1724   0.03023   0.02227  -0.0163   0.8185   0.7546
  -3.000  -0.2064   0.02996   0.02209  -0.0162   0.8307   0.7264
  -3.250  -0.2492   0.02983   0.02207  -0.0150   0.8419   0.6972
  -3.500  -0.2882   0.02970   0.02199  -0.0143   0.8543   0.6702
  -3.750  -0.3176   0.02982   0.02223  -0.0143   0.8678   0.6432
  -4.000  -0.3517   0.02996   0.02248  -0.0137   0.8818   0.6172
  -4.250  -0.3926   0.03007   0.02264  -0.0122   0.8961   0.5914
  -4.500  -0.4322   0.03042   0.02316  -0.0103   0.9107   0.5630
  -4.750  -0.4781   0.03073   0.02361  -0.0074   0.9256   0.5327
  -5.000  -0.5264   0.03086   0.02382  -0.0044   0.9410   0.4989
  -5.250  -0.5728   0.03072   0.02376  -0.0016   0.9570   0.4565
  -5.500  -0.6218   0.02978   0.02259   0.0011   0.9743   0.4010
  -5.750  -0.6628   0.02891   0.02152   0.0034   0.9938   0.3249
  -6.000  -0.6718   0.02901   0.02123   0.0011   1.0000   0.2495
  -6.250  -0.6685   0.02974   0.02162  -0.0030   1.0000   0.2051
  -6.500  -0.6667   0.03061   0.02229  -0.0068   1.0000   0.1769
  -6.750  -0.6650   0.03145   0.02292  -0.0105   1.0000   0.1586
  -7.000  -0.6630   0.03239   0.02384  -0.0145   1.0000   0.1459
  -7.250  -0.6628   0.03357   0.02500  -0.0183   1.0000   0.1349
  -7.500  -0.6698   0.03512   0.02643  -0.0211   1.0000   0.1251
  -7.750  -0.6822   0.03696   0.02826  -0.0233   1.0000   0.1163
  -8.000  -0.6938   0.03937   0.03090  -0.0253   1.0000   0.1102
  -8.250  -0.7072   0.04175   0.03347  -0.0270   1.0000   0.1046
  -8.500  -0.7248   0.04488   0.03654  -0.0279   1.0000   0.1008
  -8.750  -0.7279   0.04804   0.04016  -0.0302   1.0000   0.0994
  -9.000  -0.7261   0.05152   0.04409  -0.0325   1.0000   0.0983
  -9.250  -0.7198   0.05518   0.04812  -0.0345   1.0000   0.0975
  -9.500  -0.7101   0.05911   0.05233  -0.0362   1.0000   0.0976
  -9.750  -0.6955   0.06323   0.05667  -0.0375   1.0000   0.0981
 -10.000  -0.6758   0.06738   0.06095  -0.0387   1.0000   0.0987
 -10.250  -0.6573   0.07175   0.06539  -0.0389   1.0000   0.0995
 -10.500  -0.6429   0.07671   0.07037  -0.0378   1.0000   0.1003
