  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 60  10.08%                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0722   0.02238   0.01261  -0.0284   0.9491   1.0000
   0.250   0.1244   0.02320   0.01328  -0.0340   0.9322   1.0000
   0.500   0.1818   0.02397   0.01397  -0.0401   0.9153   1.0000
   0.750   0.2220   0.02464   0.01458  -0.0430   0.8966   1.0000
   1.000   0.2683   0.02528   0.01518  -0.0468   0.8782   1.0000
   1.250   0.3150   0.02584   0.01574  -0.0501   0.8603   1.0000
   1.500   0.3460   0.02647   0.01636  -0.0507   0.8412   1.0000
   1.750   0.3760   0.02707   0.01696  -0.0509   0.8219   1.0000
   2.000   0.4095   0.02753   0.01743  -0.0512   0.8040   1.0000
   2.250   0.4341   0.02811   0.01804  -0.0502   0.7849   1.0000
   2.500   0.4571   0.02867   0.01862  -0.0490   0.7654   1.0000
   2.750   0.4842   0.02901   0.01899  -0.0477   0.7475   1.0000
   3.000   0.5097   0.02933   0.01932  -0.0461   0.7299   1.0000
   3.250   0.5281   0.02996   0.02004  -0.0443   0.7093   1.0000
   3.500   0.5526   0.03019   0.02030  -0.0424   0.6913   1.0000
   3.750   0.5779   0.03022   0.02038  -0.0403   0.6743   1.0000
   4.000   0.5973   0.03077   0.02099  -0.0385   0.6536   1.0000
   4.250   0.6207   0.03088   0.02119  -0.0363   0.6351   1.0000
   4.500   0.6462   0.03067   0.02103  -0.0338   0.6178   1.0000
   4.750   0.6671   0.03104   0.02149  -0.0319   0.5970   1.0000
   5.000   0.6912   0.03095   0.02146  -0.0296   0.5779   1.0000
   5.250   0.7176   0.03049   0.02105  -0.0269   0.5601   1.0000
   5.500   0.7383   0.03097   0.02164  -0.0252   0.5373   1.0000
   5.750   0.7647   0.03054   0.02121  -0.0226   0.5181   1.0000
   6.000   0.7862   0.03102   0.02180  -0.0209   0.4950   1.0000
   6.250   0.8130   0.03066   0.02141  -0.0184   0.4746   1.0000
   6.500   0.8339   0.03141   0.02229  -0.0169   0.4503   1.0000
   6.750   0.8570   0.03185   0.02276  -0.0151   0.4275   1.0000
   7.000   0.8812   0.03227   0.02316  -0.0134   0.4050   1.0000
   7.250   0.9015   0.03330   0.02431  -0.0120   0.3813   1.0000
   7.500   0.9260   0.03386   0.02484  -0.0103   0.3598   1.0000
   7.750   0.9446   0.03524   0.02640  -0.0091   0.3371   1.0000
   8.000   0.9670   0.03623   0.02738  -0.0077   0.3163   1.0000
   8.250   0.9845   0.03781   0.02915  -0.0065   0.2953   1.0000
   8.500   1.0080   0.03875   0.02998  -0.0051   0.2752   1.0000
   8.750   1.0206   0.04092   0.03247  -0.0039   0.2562   1.0000
   9.000   1.0392   0.04242   0.03409  -0.0025   0.2370   1.0000
   9.250   1.0578   0.04402   0.03568  -0.0011   0.2184   1.0000
   9.500   1.0669   0.04664   0.03858   0.0002   0.2026   1.0000
   9.750   1.0750   0.04913   0.04128   0.0016   0.1871   1.0000
  10.000   1.0826   0.05207   0.04440   0.0030   0.1743   1.0000
  10.250   1.0881   0.05467   0.04714   0.0044   0.1610   1.0000
  10.500   1.0981   0.05757   0.05009   0.0056   0.1496   1.0000
  10.750   1.0754   0.06277   0.05572   0.0065   0.1481   1.0000
  11.000   1.0489   0.06810   0.06130   0.0069   0.1482   1.0000
  11.250   1.0207   0.07373   0.06704   0.0064   0.1492   1.0000
  11.500   0.9920   0.08049   0.07385   0.0041   0.1503   1.0000
  11.500   0.9920   0.08049   0.07384   0.0041   0.1503   1.0000
  11.600   0.9810   0.08348   0.07684   0.0028   0.1507   1.0000
  12.000   0.7407   0.14462   0.13687  -0.0472   0.3320   1.0000
  11.750   0.7161   0.13869   0.13079  -0.0472   0.3414   1.0000
