  
       XFOIL         Version 6.99
  
 Calculated polar for: AG36                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2794   0.02228   0.01175  -0.0436   0.9553   1.0031
   0.250   0.3334   0.02290   0.01238  -0.0494   0.9327   1.0031
   0.500   0.3890   0.02333   0.01287  -0.0550   0.9111   1.0031
   0.750   0.4378   0.02367   0.01328  -0.0591   0.8886   1.0031
   1.000   0.4889   0.02377   0.01349  -0.0629   0.8679   1.0031
   1.250   0.5275   0.02398   0.01379  -0.0643   0.8449   1.0031
   1.500   0.5694   0.02395   0.01386  -0.0655   0.8238   1.0031
   1.750   0.5996   0.02419   0.01423  -0.0651   0.7996   1.0031
   2.000   0.6326   0.02420   0.01431  -0.0644   0.7773   1.0031
   2.250   0.6592   0.02441   0.01461  -0.0629   0.7523   1.0031
   2.500   0.6845   0.02465   0.01492  -0.0612   0.7268   1.0031
   2.750   0.7101   0.02477   0.01515  -0.0592   0.7016   1.0031
   3.000   0.7356   0.02481   0.01522  -0.0570   0.6761   1.0031
   3.250   0.7600   0.02491   0.01537  -0.0548   0.6490   1.0031
   3.500   0.7840   0.02512   0.01564  -0.0526   0.6208   1.0031
   3.750   0.8076   0.02549   0.01601  -0.0505   0.5913   1.0031
   4.000   0.8304   0.02608   0.01661  -0.0484   0.5598   1.0031
   4.250   0.8522   0.02680   0.01740  -0.0466   0.5263   1.0031
   4.500   0.8746   0.02742   0.01807  -0.0446   0.4926   1.0031
   4.750   0.8977   0.02785   0.01845  -0.0426   0.4591   1.0031
   5.000   0.9188   0.02846   0.01915  -0.0408   0.4228   1.0031
   5.250   0.9417   0.02885   0.01940  -0.0388   0.3881   1.0031
   5.500   0.9621   0.02965   0.02022  -0.0370   0.3507   1.0031
   5.750   0.9832   0.03048   0.02091  -0.0352   0.3137   1.0031
   6.000   1.0024   0.03166   0.02199  -0.0335   0.2754   1.0031
   6.250   1.0199   0.03316   0.02343  -0.0317   0.2373   1.0031
   6.500   1.0380   0.03484   0.02482  -0.0301   0.2015   1.0031
   6.750   1.0540   0.03714   0.02720  -0.0284   0.1710   1.0031
   7.000   1.0730   0.03966   0.02953  -0.0272   0.1471   1.0031
   7.250   1.0885   0.04285   0.03311  -0.0257   0.1316   1.0031
   7.500   1.1047   0.04600   0.03641  -0.0245   0.1192   1.0031
   7.750   1.1128   0.04990   0.04098  -0.0227   0.1120   1.0031
   8.000   1.1277   0.05390   0.04504  -0.0218   0.1062   1.0031
   8.250   1.1238   0.05866   0.05053  -0.0199   0.1039   1.0031
   8.500   1.1163   0.06360   0.05599  -0.0184   0.1023   1.0031
   8.750   1.1034   0.06874   0.06154  -0.0173   0.1016   1.0031
   9.000   1.0842   0.07418   0.06728  -0.0167   0.1022   1.0031
   9.250   1.0600   0.07962   0.07289  -0.0165   0.1037   1.0031
   9.500   1.0377   0.08561   0.07898  -0.0179   0.1050   1.0031
   9.750   1.0188   0.09224   0.08568  -0.0205   0.1061   1.0031
  10.000   1.0033   0.09935   0.09285  -0.0236   0.1069   1.0031
  10.000   1.0033   0.09935   0.09285  -0.0236   0.1070   1.0031
  10.500   0.6637   0.14267   0.13586  -0.0501   0.3002   1.0031
  10.750   0.6745   0.14720   0.14045  -0.0498   0.2869   1.0031
  11.000   0.6493   0.14722   0.14043  -0.0503   0.2829   1.0031
  11.250   0.6662   0.15273   0.14601  -0.0502   0.2723   1.0031
  11.500   0.6446   0.15232   0.14559  -0.0506   0.2667   1.0031
  11.750   0.6501   0.15589   0.14918  -0.0506   0.2562   1.0031
  12.000   0.6627   0.16040   0.15376  -0.0505   0.2454   1.0031
  12.250   0.6494   0.16136   0.15469  -0.0515   0.2419   1.0031
  12.500   0.6693   0.16750   0.16089  -0.0512   0.2303   1.0031
  12.750   0.6490   0.16646   0.15983  -0.0526   0.2265   1.0031
  13.000   0.6694   0.17284   0.16629  -0.0522   0.2161   1.0031
  13.250   0.6518   0.17197   0.16539  -0.0538   0.2122   1.0031
  13.500   0.6595   0.17558   0.16904  -0.0541   0.2046   1.0031
  13.750   0.6617   0.17902   0.17248  -0.0549   0.2009   1.0031
  14.000   0.6573   0.18028   0.17375  -0.0561   0.1938   1.0031
  14.250   0.6695   0.18548   0.17897  -0.0562   0.1876   1.0031
  14.500   0.6613   0.18590   0.17940  -0.0577   0.1817   1.0031
  14.750   0.6790   0.19206   0.18561  -0.0574   0.1752   1.0031
  15.000   0.6731   0.19338   0.18692  -0.0590   0.1732   1.0031
  15.250   0.6689   0.19462   0.18815  -0.0605   0.1679   1.0031
  15.500   0.6807   0.19932   0.19290  -0.0606   0.1621   1.0031
  15.750   0.6809   0.20221   0.19578  -0.0618   0.1595   1.0031
  16.000   0.6774   0.20337   0.19695  -0.0634   0.1544   1.0031
  16.250   0.6950   0.21002   0.20369  -0.0629   0.1476   1.0031
  16.500   0.6903   0.21127   0.20491  -0.0647   0.1460   1.0031
  16.750   0.6864   0.21235   0.20600  -0.0665   0.1419   1.0031
  17.000   0.6910   0.21543   0.20911  -0.0673   0.1374   1.0031
  17.250   0.7124   0.22479   0.21851  -0.0667   0.1335   1.0031
  17.500   0.7017   0.22337   0.21707  -0.0690   0.1325   1.0031
  17.750   0.6989   0.22456   0.21827  -0.0708   0.1291   1.0031
  18.000   0.7025   0.22748   0.22122  -0.0718   0.1248   1.0031
  18.250   0.7235   0.23713   0.23091  -0.0710   0.1201   1.0031
  18.500   0.7145   0.23587   0.22964  -0.0733   0.1192   1.0031
  18.750   0.7117   0.23690   0.23069  -0.0753   0.1161   1.0031
  19.000   0.7149   0.23983   0.23363  -0.0764   0.1117   1.0031
  19.250   0.7230   0.24426   0.23813  -0.0768   0.1083   1.0031
  19.500   0.7323   0.25067   0.24456  -0.0773   0.1066   1.0031
  19.750   0.7276   0.25075   0.24464  -0.0794   0.1056   1.0031
  20.000   0.7274   0.25268   0.24659  -0.0811   0.1030   1.0031
   0.000   0.2794   0.02228   0.01175  -0.0436   0.9553   1.0031
  -0.250   0.2190   0.02148   0.01100  -0.0362   0.9774   1.0031
  -0.500   0.1588   0.02051   0.01011  -0.0284   0.9969   1.0031
  -0.750   0.1416   0.01962   0.00930  -0.0279   0.9969   1.0031
  -1.000   0.1242   0.01882   0.00858  -0.0276   0.9969   1.0031
  -1.250   0.1060   0.01814   0.00802  -0.0275   0.9969   1.0031
  -1.500   0.0869   0.01759   0.00758  -0.0275   0.9969   1.0031
  -1.750   0.0670   0.01714   0.00727  -0.0277   0.9969   1.0031
  -2.000   0.0465   0.01678   0.00708  -0.0280   0.9969   1.0031
  -2.250   0.0257   0.01649   0.00701  -0.0285   0.9969   1.0031
  -2.500   0.0046   0.01626   0.00701  -0.0290   0.9969   1.0031
  -2.750  -0.0166   0.01608   0.00711  -0.0297   0.9969   1.0031
  -3.000  -0.0378   0.01594   0.00729  -0.0304   0.9969   1.0031
  -3.250  -0.0591   0.01584   0.00760  -0.0312   0.9969   1.0031
  -3.500  -0.0809   0.01578   0.00815  -0.0321   0.9969   1.0031
  -3.750  -0.1171   0.02026   0.00968  -0.0344   0.9969   0.2643
  -4.000  -0.1442   0.02186   0.01101  -0.0351   0.9969   0.2009
  -4.250  -0.1695   0.02325   0.01236  -0.0360   0.9969   0.1710
  -4.500  -0.1957   0.02490   0.01416  -0.0370   0.9969   0.1568
  -4.750  -0.2209   0.02658   0.01603  -0.0378   0.9969   0.1441
  -5.000  -0.2460   0.02853   0.01817  -0.0386   0.9969   0.1377
  -5.250  -0.2709   0.03108   0.02097  -0.0392   0.9969   0.1351
  -5.500  -0.2967   0.03363   0.02417  -0.0396   0.9969   0.1326
  -5.750  -0.3211   0.03668   0.02773  -0.0398   0.9969   0.1328
  -6.000  -0.3472   0.04091   0.03274  -0.0391   0.9969   0.1432
  -6.000  -0.3472   0.04091   0.03274  -0.0391   0.9969   0.1432
  -6.100  -0.3561   0.04259   0.03452  -0.0390   0.9969   0.1471
  -6.200  -0.3647   0.04409   0.03603  -0.0393   0.9969   0.1507
  -6.350  -0.3954   0.05293   0.04604  -0.0306   0.9969   0.2365
  -6.750  -0.4297   0.06869   0.06265   0.0134   0.9969   0.4535
  -7.000  -0.4363   0.07151   0.06541   0.0108   0.9969   0.4209
  -7.250  -0.4439   0.07455   0.06841   0.0085   0.9969   0.3918
  -7.500  -0.4521   0.07769   0.07150   0.0063   0.9969   0.3643
  -7.750  -0.4696   0.08160   0.07539   0.0024   0.9969   0.3390
  -8.000  -0.4634   0.08375   0.07743   0.0039   0.9969   0.3166
  -8.250  -0.4728   0.08716   0.08080   0.0027   0.9969   0.2985
  -8.500  -0.4774   0.09041   0.08399   0.0024   0.9969   0.2835
  -8.600  -0.4834   0.09240   0.08597   0.0019   0.9969   0.2794
  -8.700  -0.4724   0.09252   0.08601   0.0031   0.9969   0.2739
  -9.000  -0.4758   0.09631   0.08972   0.0030   0.9969   0.2590
  -9.250  -0.4831   0.10001   0.09337   0.0028   0.9969   0.2485
  -9.500  -0.5020   0.10497   0.09836   0.0011   0.9969   0.2365
  -9.750  -0.4876   0.10611   0.09938   0.0037   0.9969   0.2271
 -10.000  -0.4932   0.10989   0.10311   0.0040   0.9969   0.2194
 -10.250  -0.5147   0.11543   0.10867   0.0020   0.9969   0.2075
 -10.500  -0.4968   0.11602   0.10912   0.0057   0.9969   0.2017
 -10.750  -0.5141   0.12122   0.11433   0.0044   0.9969   0.1924
 -11.000  -0.5047   0.12260   0.11562   0.0070   0.9969   0.1852
 -11.250  -0.5202   0.12783   0.12085   0.0060   0.9969   0.1777
 -11.500  -0.5125   0.12931   0.12224   0.0086   0.9969   0.1714
 -11.750  -0.5389   0.13654   0.12952   0.0062   0.9969   0.1641
 -12.000  -0.5237   0.13668   0.12956   0.0100   0.9969   0.1612
 -12.250  -0.5265   0.13955   0.13239   0.0112   0.9969   0.1548
 -12.500  -0.5493   0.14679   0.13969   0.0095   0.9969   0.1496
 -12.750  -0.5372   0.14696   0.13974   0.0130   0.9969   0.1470
 -13.000  -0.5394   0.14963   0.14241   0.0145   0.9969   0.1415
 -13.250  -0.5703   0.15902   0.15186   0.0117   0.9969   0.1355
 -13.500  -0.5583   0.15869   0.15144   0.0153   0.9969   0.1344
 -13.750  -0.5548   0.15994   0.15264   0.0179   0.9969   0.1308
 -14.000  -0.5609   0.16320   0.15589   0.0189   0.9969   0.1261
 -14.250  -0.5882   0.17276   0.16549   0.0168   0.9969   0.1211
 -14.500  -0.5790   0.17218   0.16484   0.0202   0.9969   0.1201
 -14.750  -0.5774   0.17328   0.16589   0.0228   0.9969   0.1166
 -15.000  -0.5840   0.17645   0.16905   0.0239   0.9969   0.1119
 -15.250  -0.6120   0.18724   0.17988   0.0218   0.9969   0.1070
 -15.500  -0.6051   0.18634   0.17893   0.0250   0.9969   0.1062
 -15.750  -0.6038   0.18680   0.17934   0.0279   0.9969   0.1040
 -16.000  -0.6092   0.18940   0.18192   0.0297   0.9969   0.1005
 -16.250  -0.6174   0.19287   0.18543   0.0308   0.9969   0.0972
 -16.500  -0.6329   0.19946   0.19204   0.0305   0.9969   0.0940
 -16.750  -0.6451   0.20601   0.19857   0.0312   0.9969   0.0927
 -17.000  -0.6431   0.20515   0.19767   0.0344   0.9969   0.0919
 -17.250  -0.6462   0.20618   0.19866   0.0371   0.9969   0.0898
 -17.500  -0.6529   0.20882   0.20129   0.0391   0.9969   0.0871
 -17.750  -0.6610   0.21202   0.20449   0.0406   0.9969   0.0844
 -18.000  -0.6706   0.21591   0.20839   0.0417   0.9969   0.0819
 -18.250  -0.6978   0.23142   0.22395   0.0394   0.9969   0.0792
 -18.500  -0.6961   0.22952   0.22199   0.0426   0.9969   0.0789
 -18.750  -0.6969   0.22823   0.22067   0.0459   0.9969   0.0782
 -19.000  -0.7014   0.22873   0.22114   0.0489   0.9969   0.0767
 -19.250  -0.7086   0.23102   0.22346   0.0512   0.9969   0.0742
 -19.500  -0.7168   0.23399   0.22642   0.0530   0.9969   0.0716
 -19.750  -0.7258   0.23738   0.22982   0.0545   0.9969   0.0693
 -20.000  -0.7365   0.24234   0.23480   0.0552   0.9969   0.0671
