  
       XFOIL         Version 6.99
  
 Calculated polar for: EH 2.0/12                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3531   0.02417   0.01430  -0.0616   0.8006   1.0000
   0.250   0.3710   0.02460   0.01466  -0.0602   0.7842   1.0000
   0.500   0.3885   0.02505   0.01505  -0.0586   0.7684   1.0000
   0.750   0.4057   0.02554   0.01548  -0.0569   0.7535   1.0000
   1.000   0.4229   0.02605   0.01594  -0.0553   0.7396   1.0000
   1.250   0.4403   0.02654   0.01638  -0.0535   0.7263   1.0000
   1.500   0.4576   0.02707   0.01687  -0.0518   0.7134   1.0000
   1.750   0.4727   0.02783   0.01762  -0.0502   0.6997   1.0000
   2.000   0.4874   0.02863   0.01842  -0.0485   0.6866   1.0000
   2.250   0.5021   0.02947   0.01926  -0.0469   0.6742   1.0000
   2.500   0.5182   0.03019   0.01996  -0.0451   0.6627   1.0000
   2.750   0.5367   0.03072   0.02048  -0.0432   0.6520   1.0000
   3.000   0.5475   0.03194   0.02173  -0.0415   0.6396   1.0000
   3.250   0.5587   0.03311   0.02293  -0.0397   0.6278   1.0000
   3.500   0.5747   0.03394   0.02376  -0.0379   0.6177   1.0000
   3.750   0.5902   0.03483   0.02469  -0.0361   0.6072   1.0000
   4.000   0.5956   0.03651   0.02641  -0.0342   0.5955   1.0000
   4.250   0.6065   0.03783   0.02777  -0.0323   0.5854   1.0000
   4.500   0.6274   0.03843   0.02837  -0.0307   0.5761   1.0000
   4.750   0.6242   0.04083   0.03083  -0.0286   0.5646   1.0000
   5.000   0.6309   0.04260   0.03266  -0.0268   0.5549   1.0000
   5.250   0.6534   0.04321   0.03330  -0.0253   0.5457   1.0000
   5.500   0.6372   0.04671   0.03683  -0.0232   0.5349   1.0000
   5.750   0.6470   0.04846   0.03861  -0.0217   0.5260   1.0000
   6.000   0.6563   0.05023   0.04043  -0.0203   0.5164   1.0000
   6.250   0.6290   0.05479   0.04495  -0.0188   0.5077   1.0000
   6.500   0.6725   0.05431   0.04461  -0.0177   0.4984   1.0000
   6.750   0.6127   0.06092   0.05105  -0.0161   0.4925   1.0000
   7.000   0.6454   0.06165   0.05193  -0.0154   0.4827   1.0000
   7.250   0.6086   0.06682   0.05697  -0.0147   0.4785   1.0000
   7.500   0.6398   0.06775   0.05805  -0.0139   0.4679   1.0000
   7.750   0.6128   0.07265   0.06289  -0.0140   0.4653   1.0000
   8.000   0.6013   0.07664   0.06689  -0.0144   0.4629   1.0000
   8.250   0.5984   0.08015   0.07043  -0.0147   0.4598   1.0000
   8.500   0.6061   0.08331   0.07367  -0.0151   0.4564   1.0000
   8.750   0.6113   0.08692   0.07735  -0.0157   0.4550   1.0000
   8.750   0.6113   0.08692   0.07735  -0.0157   0.4550   1.0000
   8.850   0.6141   0.08841   0.07886  -0.0160   0.4545   1.0000
   8.950   0.6189   0.08990   0.08039  -0.0163   0.4539   1.0000
  10.700   0.6081   0.11829   0.10917  -0.0238   0.4690   1.0000
  11.000   0.5988   0.12049   0.11140  -0.0235   0.4566   1.0000
  10.750   0.6034   0.11860   0.10948  -0.0238   0.4683   1.0000
  10.850   0.5886   0.11850   0.10934  -0.0233   0.4642   1.0000
  10.950   0.5917   0.11956   0.11043  -0.0234   0.4591   1.0000
  11.250   0.5989   0.12325   0.11421  -0.0237   0.4461   1.0000
  11.000   0.5988   0.12049   0.11140  -0.0235   0.4566   1.0000
  11.100   0.6138   0.12303   0.11401  -0.0241   0.4533   1.0000
  11.200   0.5990   0.12287   0.11381  -0.0237   0.4493   1.0000
  11.500   0.6088   0.12665   0.11769  -0.0240   0.4347   1.0000
