  
       XFOIL         Version 6.99
  
 Calculated polar for: FX 83-W-160                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.3383   0.03933   0.03058   0.0094   1.0000   0.8050
   0.250  -0.3268   0.03922   0.03041   0.0119   1.0000   0.8285
   0.500  -0.3152   0.03910   0.03024   0.0143   1.0000   0.8517
   0.750  -0.3022   0.03898   0.03010   0.0163   1.0000   0.8749
   1.000  -0.2849   0.03900   0.03008   0.0172   1.0000   0.8993
   1.250  -0.2582   0.03923   0.03030   0.0158   1.0000   0.9236
   1.500  -0.2180   0.03991   0.03097   0.0113   1.0000   0.9478
   1.750  -0.1705   0.04075   0.03179   0.0046   1.0000   0.9713
   2.000  -0.1402   0.04111   0.03210   0.0008   1.0000   1.0000
   2.250  -0.1252   0.04118   0.03209  -0.0004   1.0000   1.0000
   2.500  -0.1046   0.04168   0.03251  -0.0023   1.0000   1.0000
   2.750  -0.0813   0.04245   0.03319  -0.0048   1.0000   1.0000
   3.000  -0.0571   0.04342   0.03407  -0.0073   1.0000   1.0000
   3.250  -0.0325   0.04452   0.03510  -0.0099   1.0000   1.0000
   3.500  -0.0081   0.04572   0.03623  -0.0123   1.0000   1.0000
   3.750   0.0157   0.04702   0.03746  -0.0147   1.0000   1.0000
   4.000   0.0561   0.04981   0.04016  -0.0201   0.9943   1.0000
   4.250   0.0941   0.05237   0.04265  -0.0251   0.9854   1.0000
   4.500   0.1307   0.05487   0.04510  -0.0297   0.9744   1.0000
   4.750   0.1652   0.05725   0.04744  -0.0339   0.9621   1.0000
   5.000   0.1972   0.05948   0.04965  -0.0375   0.9487   1.0000
   5.250   0.2290   0.06176   0.05193  -0.0409   0.9339   1.0000
   5.500   0.2624   0.06428   0.05443  -0.0445   0.9176   1.0000
   5.750   0.2929   0.06657   0.05673  -0.0474   0.9000   1.0000
   6.000   0.3130   0.06766   0.05787  -0.0486   0.8770   1.0000
   6.250   0.4235   0.06744   0.05764  -0.0566   0.7753   1.0000
   6.500   0.4822   0.06811   0.05834  -0.0602   0.7465   1.0000
   6.750   0.5031   0.06861   0.05890  -0.0599   0.7211   1.0000
   7.000   0.5538   0.06880   0.05917  -0.0622   0.6980   1.0000
   7.250   0.5840   0.06909   0.05952  -0.0624   0.6746   1.0000
   7.500   0.6172   0.06913   0.05965  -0.0626   0.6517   1.0000
   7.750   0.6650   0.06827   0.05891  -0.0635   0.6307   1.0000
   8.000   0.7201   0.06646   0.05726  -0.0643   0.6113   1.0000
   8.250   0.7321   0.06689   0.05778  -0.0624   0.5854   1.0000
   8.500   0.7817   0.06451   0.05556  -0.0620   0.5646   1.0000
   8.750   0.8413   0.06062   0.05187  -0.0614   0.5455   1.0000
   9.000   0.9099   0.05478   0.04626  -0.0601   0.5275   1.0000
   9.250   0.9549   0.05093   0.04256  -0.0578   0.5013   1.0000
   9.500   1.0883   0.03962   0.03115  -0.0597   0.4566   1.0000
   9.750   1.1365   0.03843   0.02949  -0.0595   0.4045   1.0000
  10.000   1.1637   0.03934   0.03010  -0.0586   0.3655   1.0000
  10.250   1.1959   0.04053   0.03099  -0.0587   0.3326   1.0000
  10.500   1.2361   0.04192   0.03203  -0.0600   0.3028   1.0000
  10.750   1.2546   0.04376   0.03387  -0.0589   0.2828   1.0000
  11.000   1.2768   0.04570   0.03580  -0.0584   0.2644   1.0000
  11.250   1.3021   0.04780   0.03789  -0.0583   0.2481   1.0000
  11.500   1.3284   0.05001   0.04007  -0.0585   0.2332   1.0000
  11.750   1.3411   0.05223   0.04242  -0.0568   0.2220   1.0000
  12.000   1.3446   0.05487   0.04527  -0.0543   0.2136   1.0000
  12.250   1.3773   0.05751   0.04784  -0.0554   0.2016   1.0000
  12.500   1.3558   0.06025   0.05098  -0.0501   0.1982   1.0000
  12.750   1.3449   0.06308   0.05408  -0.0465   0.1930   1.0000
  13.000   1.3664   0.06598   0.05695  -0.0464   0.1848   1.0000
  13.250   1.3371   0.06954   0.06087  -0.0416   0.1834   1.0000
  13.500   1.3039   0.07371   0.06537  -0.0375   0.1822   1.0000
  13.750   1.2668   0.07872   0.07067  -0.0344   0.1819   1.0000
  14.000   1.2236   0.08495   0.07718  -0.0323   0.1826   1.0000
  14.250   1.1746   0.09274   0.08518  -0.0318   0.1839   1.0000
  14.500   1.1237   0.10224   0.09484  -0.0333   0.1854   1.0000
