  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 32  8.7%                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0307   0.01933   0.00923  -0.0242   1.0000   1.0000
   0.250   0.0493   0.01981   0.00954  -0.0238   1.0000   1.0000
   0.500   0.0676   0.02034   0.00993  -0.0235   1.0000   1.0000
   0.750   0.0855   0.02092   0.01038  -0.0232   1.0000   1.0000
   1.000   0.1031   0.02156   0.01091  -0.0230   1.0000   1.0000
   1.250   0.1203   0.02227   0.01154  -0.0228   1.0000   1.0000
   1.500   0.1554   0.02336   0.01255  -0.0262   0.9916   1.0000
   1.750   0.2108   0.02475   0.01389  -0.0330   0.9723   1.0000
   2.000   0.2631   0.02596   0.01508  -0.0390   0.9523   1.0000
   2.250   0.3131   0.02699   0.01614  -0.0442   0.9314   1.0000
   2.500   0.3603   0.02786   0.01708  -0.0486   0.9101   1.0000
   2.750   0.4097   0.02858   0.01788  -0.0529   0.8887   1.0000
   3.000   0.4508   0.02916   0.01855  -0.0556   0.8663   1.0000
   3.250   0.5066   0.02943   0.01903  -0.0600   0.8455   1.0000
   3.500   0.5445   0.02971   0.01945  -0.0615   0.8217   1.0000
   3.750   0.5912   0.02968   0.01962  -0.0638   0.7991   1.0000
   4.000   0.6424   0.02912   0.01935  -0.0657   0.7776   1.0000
   4.250   0.6783   0.02884   0.01928  -0.0654   0.7528   1.0000
   4.500   0.7164   0.02828   0.01892  -0.0648   0.7278   1.0000
   4.750   0.7541   0.02754   0.01844  -0.0638   0.7017   1.0000
   5.000   0.7887   0.02685   0.01791  -0.0621   0.6733   1.0000
   5.250   0.8214   0.02622   0.01742  -0.0601   0.6426   1.0000
   5.500   0.8513   0.02582   0.01708  -0.0579   0.6092   1.0000
   5.750   0.8771   0.02578   0.01708  -0.0554   0.5722   1.0000
   6.000   0.9007   0.02601   0.01738  -0.0530   0.5331   1.0000
   6.250   0.9233   0.02638   0.01771  -0.0505   0.4922   1.0000
   6.500   0.9447   0.02692   0.01818  -0.0481   0.4501   1.0000
   6.750   0.9651   0.02765   0.01880  -0.0457   0.4071   1.0000
   7.000   0.9844   0.02854   0.01951  -0.0434   0.3633   1.0000
   7.250   1.0020   0.02969   0.02050  -0.0410   0.3198   1.0000
   7.500   1.0179   0.03111   0.02188  -0.0387   0.2770   1.0000
   7.750   1.0336   0.03281   0.02341  -0.0365   0.2361   1.0000
   8.000   1.0488   0.03473   0.02518  -0.0343   0.1990   1.0000
   8.250   1.0621   0.03690   0.02733  -0.0321   0.1672   1.0000
   8.500   1.0819   0.03992   0.03022  -0.0306   0.1434   1.0000
   8.750   1.0925   0.04264   0.03335  -0.0283   0.1252   1.0000
   9.000   1.1075   0.04651   0.03750  -0.0265   0.1139   1.0000
   9.250   1.1194   0.04986   0.04099  -0.0249   0.1027   1.0000
   9.500   1.1204   0.05364   0.04540  -0.0222   0.0966   1.0000
   9.750   1.1345   0.05838   0.05010  -0.0212   0.0911   1.0000
  10.000   1.1260   0.06266   0.05498  -0.0186   0.0902   1.0000
  10.250   1.1130   0.06714   0.05992  -0.0162   0.0896   1.0000
  10.500   1.0972   0.07159   0.06469  -0.0143   0.0894   1.0000
  10.750   1.0779   0.07584   0.06917  -0.0125   0.0896   1.0000
  11.000   1.0579   0.08048   0.07397  -0.0116   0.0901   1.0000
  11.250   1.0409   0.08557   0.07917  -0.0119   0.0908   1.0000
  11.500   1.0242   0.09121   0.08489  -0.0131   0.0912   1.0000
  11.500   1.0243   0.09122   0.08489  -0.0131   0.0912   1.0000
  11.750   0.9481   0.10462   0.09848  -0.0253   0.1054   1.0000
  11.850   0.9487   0.10678   0.10064  -0.0255   0.1048   1.0000
  11.950   0.9510   0.10893   0.10278  -0.0254   0.1042   1.0000
  12.000   0.9020   0.12366   0.11732  -0.0390   0.1297   1.0000
  12.100   0.9016   0.12635   0.12001  -0.0398   0.1301   1.0000
  12.200   0.9023   0.12887   0.12253  -0.0404   0.1304   1.0000
