  
       XFOIL         Version 6.99
  
 Calculated polar for: E210  (13.64%)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.1238   0.03601   0.02760  -0.0691   0.8490   1.0000
   0.250   0.1656   0.03672   0.02801  -0.0742   0.8402   1.0000
   0.500   0.2036   0.03751   0.02852  -0.0783   0.8311   1.0000
   0.750   0.2317   0.03846   0.02924  -0.0807   0.8221   1.0000
   1.000   0.2746   0.03927   0.02980  -0.0846   0.8141   1.0000
   1.250   0.2907   0.04043   0.03080  -0.0848   0.8049   1.0000
   1.500   0.3357   0.04123   0.03138  -0.0884   0.7978   1.0000
   1.750   0.3424   0.04263   0.03267  -0.0873   0.7887   1.0000
   2.000   0.3788   0.04359   0.03348  -0.0896   0.7813   1.0000
   2.250   0.3884   0.04505   0.03485  -0.0888   0.7730   1.0000
   2.500   0.4227   0.04610   0.03578  -0.0906   0.7659   1.0000
   2.750   0.4296   0.04773   0.03735  -0.0896   0.7580   1.0000
   3.000   0.4655   0.04880   0.03832  -0.0915   0.7511   1.0000
   3.250   0.4662   0.05068   0.04017  -0.0899   0.7436   1.0000
   3.500   0.5069   0.05168   0.04111  -0.0922   0.7367   1.0000
   3.750   0.5003   0.05390   0.04331  -0.0901   0.7301   1.0000
   4.000   0.5301   0.05520   0.04458  -0.0913   0.7228   1.0000
   4.250   0.5348   0.05728   0.04664  -0.0904   0.7168   1.0000
   4.500   0.5472   0.05916   0.04852  -0.0902   0.7107   1.0000
   4.750   0.5715   0.06080   0.05015  -0.0909   0.7037   1.0000
   5.000   0.5710   0.06318   0.05255  -0.0899   0.6992   1.0000
   5.250   0.6113   0.06441   0.05380  -0.0917   0.6901   1.0000
   5.500   0.6019   0.06720   0.05661  -0.0902   0.6868   1.0000
   5.750   0.6046   0.06968   0.05912  -0.0896   0.6830   1.0000
   6.000   0.6359   0.07132   0.06079  -0.0907   0.6735   1.0000
   6.250   0.6325   0.07416   0.06367  -0.0900   0.6713   1.0000
   6.500   0.6344   0.07700   0.06656  -0.0898   0.6702   1.0000
   6.750   0.6405   0.08007   0.06968  -0.0903   0.6719   1.0000
   7.000   0.6562   0.08335   0.07306  -0.0916   0.6752   1.0000
