  
       XFOIL         Version 6.99
  
 Calculated polar for: EH 2.0/7.0                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0379   0.01702   0.00730  -0.0052   0.9946   1.0000
   0.250   0.1166   0.01767   0.00767  -0.0166   0.9665   1.0000
   0.500   0.1969   0.01805   0.00791  -0.0276   0.9408   1.0000
   0.750   0.2674   0.01823   0.00804  -0.0361   0.9149   1.0000
   1.000   0.3179   0.01846   0.00822  -0.0402   0.8882   1.0000
   1.250   0.3532   0.01880   0.00852  -0.0413   0.8622   1.0000
   1.500   0.3800   0.01925   0.00894  -0.0408   0.8376   1.0000
   1.750   0.4039   0.01975   0.00941  -0.0396   0.8152   1.0000
   2.000   0.4267   0.02025   0.00994  -0.0382   0.7941   1.0000
   2.250   0.4478   0.02086   0.01055  -0.0367   0.7732   1.0000
   2.500   0.4692   0.02143   0.01113  -0.0351   0.7540   1.0000
   2.750   0.4900   0.02206   0.01179  -0.0335   0.7353   1.0000
   3.000   0.5107   0.02276   0.01254  -0.0321   0.7166   1.0000
   3.250   0.5318   0.02339   0.01322  -0.0304   0.6994   1.0000
   3.500   0.5530   0.02410   0.01409  -0.0289   0.6823   1.0000
   3.750   0.5737   0.02494   0.01506  -0.0279   0.6641   1.0000
   4.000   0.5950   0.02571   0.01595  -0.0265   0.6471   1.0000
   4.250   0.6166   0.02644   0.01680  -0.0249   0.6309   1.0000
   4.500   0.6379   0.02731   0.01783  -0.0237   0.6139   1.0000
   4.750   0.6587   0.02836   0.01920  -0.0227   0.5961   1.0000
   5.000   0.6800   0.02930   0.02035  -0.0215   0.5793   1.0000
   5.250   0.7020   0.03009   0.02134  -0.0198   0.5627   1.0000
   5.500   0.7224   0.03120   0.02274  -0.0187   0.5442   1.0000
   5.750   0.7433   0.03214   0.02398  -0.0172   0.5250   1.0000
   6.000   0.7664   0.03257   0.02469  -0.0148   0.5064   1.0000
   6.250   0.7864   0.02707   0.01903  -0.0049   0.4377   1.0000
   6.500   0.7909   0.02341   0.01482   0.0029   0.2552   1.0000
   6.750   0.7941   0.02735   0.01721   0.0054   0.1232   1.0000
   7.000   0.8081   0.03003   0.01969   0.0074   0.1015   1.0000
   7.250   0.8260   0.03235   0.02199   0.0092   0.0877   1.0000
   7.500   0.8471   0.03493   0.02453   0.0108   0.0782   1.0000
   7.750   0.8728   0.03778   0.02769   0.0122   0.0749   1.0000
   8.000   0.8959   0.04112   0.03141   0.0135   0.0733   1.0000
   8.250   0.9145   0.04493   0.03574   0.0147   0.0734   1.0000
   8.500   0.9275   0.04923   0.04060   0.0157   0.0744   1.0000
   8.750   0.9354   0.05374   0.04562   0.0165   0.0760   1.0000
   9.000   0.9383   0.05847   0.05077   0.0170   0.0771   1.0000
   9.250   0.9382   0.06325   0.05587   0.0172   0.0782   1.0000
   9.500   0.9349   0.06817   0.06104   0.0172   0.0792   1.0000
   9.750   0.9348   0.07333   0.06632   0.0169   0.0801   1.0000
  10.000   0.8790   0.07831   0.07174   0.0130   0.0840   1.0000
  10.250   0.8462   0.08596   0.07943   0.0061   0.0856   1.0000
  10.500   0.8210   0.09505   0.08848  -0.0012   0.0880   1.0000
  10.750   0.8128   0.10230   0.09568  -0.0049   0.0910   1.0000
  11.000   0.7950   0.11181   0.10510  -0.0118   0.0963   1.0000
  11.250   0.7846   0.11967   0.11286  -0.0164   0.1025   1.0000
