  
       XFOIL         Version 6.99
  
 Calculated polar for: S2027                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.1908   0.03705   0.02784  -0.0616   0.8331   1.0000
   0.250   0.1762   0.03729   0.02801  -0.0572   0.8221   1.0000
   0.500   0.1565   0.03756   0.02820  -0.0519   0.8115   1.0000
   0.750   0.1769   0.03811   0.02859  -0.0521   0.8019   1.0000
   1.000   0.1881   0.03881   0.02914  -0.0512   0.7912   1.0000
   1.250   0.2019   0.03966   0.02984  -0.0506   0.7805   1.0000
   1.500   0.2349   0.04049   0.03053  -0.0522   0.7707   1.0000
   1.750   0.2518   0.04143   0.03136  -0.0519   0.7600   1.0000
   2.000   0.2663   0.04251   0.03234  -0.0514   0.7496   1.0000
   2.250   0.3010   0.04339   0.03312  -0.0530   0.7400   1.0000
   2.500   0.3142   0.04454   0.03419  -0.0522   0.7293   1.0000
   2.750   0.3284   0.04581   0.03539  -0.0517   0.7192   1.0000
   3.000   0.3658   0.04664   0.03616  -0.0533   0.7095   1.0000
   3.250   0.3711   0.04813   0.03761  -0.0520   0.6990   1.0000
   3.500   0.3869   0.04951   0.03894  -0.0516   0.6893   1.0000
   3.750   0.4268   0.05028   0.03969  -0.0532   0.6797   1.0000
   4.000   0.4218   0.05227   0.04165  -0.0513   0.6697   1.0000
   4.250   0.4430   0.05363   0.04299  -0.0514   0.6601   1.0000
   4.500   0.4663   0.05492   0.04427  -0.0516   0.6506   1.0000
   4.750   0.4686   0.05698   0.04632  -0.0506   0.6414   1.0000
   5.000   0.5030   0.05799   0.04736  -0.0515   0.6320   1.0000
   5.250   0.4989   0.06037   0.04974  -0.0503   0.6231   1.0000
   5.500   0.5180   0.06203   0.05141  -0.0504   0.6142   1.0000
   5.750   0.5335   0.06379   0.05319  -0.0503   0.6051   1.0000
   6.000   0.5381   0.06615   0.05557  -0.0498   0.5973   1.0000
