  
       XFOIL         Version 6.99
  
 Calculated polar for: S4158                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0365   0.02802   0.01868  -0.0313   1.0000   1.0000
   0.250  -0.0174   0.02865   0.01902  -0.0309   1.0000   1.0000
   0.500   0.0016   0.02932   0.01944  -0.0306   1.0000   1.0000
   0.750   0.0202   0.03003   0.01993  -0.0303   1.0000   1.0000
   1.000   0.0385   0.03079   0.02047  -0.0301   1.0000   1.0000
   1.250   0.0568   0.03158   0.02109  -0.0299   1.0000   1.0000
   1.500   0.0746   0.03243   0.02178  -0.0296   1.0000   1.0000
   1.750   0.0922   0.03332   0.02253  -0.0295   1.0000   1.0000
   2.000   0.1095   0.03426   0.02334  -0.0293   1.0000   1.0000
   2.250   0.1267   0.03525   0.02422  -0.0293   1.0000   1.0000
   2.500   0.1434   0.03629   0.02517  -0.0292   1.0000   1.0000
   2.750   0.1600   0.03739   0.02619  -0.0291   1.0000   1.0000
   3.000   0.1762   0.03853   0.02727  -0.0292   1.0000   1.0000
   3.250   0.1921   0.03974   0.02843  -0.0292   1.0000   1.0000
   3.500   0.2077   0.04101   0.02965  -0.0293   1.0000   1.0000
   3.750   0.2230   0.04233   0.03095  -0.0294   1.0000   1.0000
   4.000   0.2382   0.04372   0.03232  -0.0296   1.0000   1.0000
   4.250   0.3031   0.04795   0.03653  -0.0393   0.9715   1.0000
   4.500   0.4636   0.05088   0.03954  -0.0571   0.8221   1.0000
   4.750   0.4995   0.05216   0.04088  -0.0589   0.8037   1.0000
   5.000   0.5310   0.05331   0.04210  -0.0599   0.7855   1.0000
   5.250   0.5512   0.05428   0.04314  -0.0596   0.7671   1.0000
   5.500   0.5779   0.05524   0.04418  -0.0599   0.7492   1.0000
   5.750   0.6108   0.05605   0.04513  -0.0608   0.7315   1.0000
   6.000   0.6507   0.05660   0.04582  -0.0620   0.7146   1.0000
   6.250   0.6646   0.05751   0.04682  -0.0608   0.6955   1.0000
   6.500   0.6932   0.05804   0.04749  -0.0608   0.6773   1.0000
   6.750   0.7321   0.05803   0.04770  -0.0613   0.6597   1.0000
   7.000   0.7602   0.05826   0.04810  -0.0607   0.6409   1.0000
   7.250   0.7838   0.05860   0.04861  -0.0597   0.6209   1.0000
   7.500   0.8271   0.05751   0.04781  -0.0594   0.6023   1.0000
   7.750   0.8630   0.05655   0.04710  -0.0583   0.5826   1.0000
   8.000   0.8961   0.05542   0.04623  -0.0567   0.5609   1.0000
   8.250   0.9855   0.04780   0.03918  -0.0551   0.5430   1.0000
   8.500   1.1280   0.03475   0.02671  -0.0552   0.4963   1.0000
   8.750   1.1535   0.03355   0.02540  -0.0518   0.4448   1.0000
   9.000   1.1701   0.03355   0.02510  -0.0482   0.3891   1.0000
   9.250   1.1759   0.03462   0.02576  -0.0442   0.3372   1.0000
