  
       XFOIL         Version 6.99
  
 Calculated polar for: SD8000-089-88                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0085   0.01780   0.00786  -0.0180   1.0000   1.0000
   0.250   0.0282   0.01815   0.00809  -0.0176   1.0000   1.0000
   0.500   0.0476   0.01854   0.00837  -0.0172   1.0000   1.0000
   0.750   0.0666   0.01899   0.00874  -0.0169   1.0000   1.0000
   1.000   0.0852   0.01950   0.00919  -0.0166   1.0000   1.0000
   1.250   0.1033   0.02007   0.00971  -0.0164   1.0000   1.0000
   1.500   0.1210   0.02071   0.01032  -0.0163   1.0000   1.0000
   1.750   0.1381   0.02143   0.01102  -0.0163   1.0000   1.0000
   2.000   0.1821   0.02267   0.01228  -0.0213   0.9867   1.0000
   2.250   0.2479   0.02406   0.01375  -0.0299   0.9606   1.0000
   2.500   0.3101   0.02509   0.01490  -0.0371   0.9327   1.0000
   2.750   0.3704   0.02576   0.01574  -0.0432   0.9034   1.0000
   3.000   0.4306   0.02602   0.01620  -0.0485   0.8733   1.0000
   3.250   0.4943   0.02579   0.01625  -0.0534   0.8426   1.0000
   3.500   0.5525   0.02509   0.01579  -0.0561   0.8116   1.0000
   3.750   0.6004   0.02421   0.01511  -0.0565   0.7785   1.0000
   4.000   0.6378   0.02342   0.01449  -0.0550   0.7414   1.0000
   4.250   0.6720   0.02265   0.01379  -0.0527   0.7014   1.0000
   4.500   0.7009   0.02220   0.01331  -0.0499   0.6562   1.0000
   4.750   0.7266   0.02210   0.01310  -0.0469   0.6069   1.0000
   5.000   0.7498   0.02239   0.01319  -0.0442   0.5553   1.0000
   5.250   0.7719   0.02299   0.01356  -0.0417   0.5039   1.0000
   5.500   0.7942   0.02381   0.01413  -0.0396   0.4562   1.0000
   5.750   0.8159   0.02484   0.01494  -0.0378   0.4118   1.0000
   6.000   0.8372   0.02605   0.01605  -0.0362   0.3717   1.0000
