  
       XFOIL         Version 6.99
  
 Calculated polar for: E475  (15.01%)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0005   0.02780   0.01999   0.0001   0.9059   0.9058
   0.250   0.2368   0.02553   0.01761  -0.0311   0.8028   0.9528
   0.500   0.3603   0.02424   0.01535  -0.0458   0.6768   0.9887
   0.750   0.3992   0.02403   0.01465  -0.0488   0.6270   1.0000
   1.000   0.4134   0.02417   0.01457  -0.0475   0.5976   1.0000
   1.250   0.4307   0.02441   0.01458  -0.0465   0.5738   1.0000
   1.500   0.4482   0.02472   0.01477  -0.0455   0.5532   1.0000
   1.750   0.4662   0.02510   0.01502  -0.0443   0.5351   1.0000
   2.000   0.4848   0.02554   0.01534  -0.0431   0.5195   1.0000
   2.250   0.5039   0.02603   0.01573  -0.0420   0.5056   1.0000
   2.500   0.5219   0.02661   0.01634  -0.0408   0.4920   1.0000
   2.750   0.5405   0.02725   0.01696  -0.0395   0.4801   1.0000
   3.000   0.5605   0.02789   0.01748  -0.0383   0.4694   1.0000
   3.250   0.5771   0.02874   0.01846  -0.0369   0.4587   1.0000
   3.500   0.5964   0.02953   0.01918  -0.0356   0.4497   1.0000
   3.750   0.6120   0.03051   0.02029  -0.0340   0.4398   1.0000
   4.000   0.6307   0.03143   0.02116  -0.0326   0.4317   1.0000
   4.250   0.6440   0.03267   0.02260  -0.0308   0.4234   1.0000
   4.500   0.6645   0.03357   0.02339  -0.0295   0.4160   1.0000
   4.750   0.6727   0.03517   0.02528  -0.0273   0.4081   1.0000
   5.000   0.6894   0.03630   0.02642  -0.0256   0.4009   1.0000
   5.250   0.7009   0.03793   0.02817  -0.0236   0.3949   1.0000
   5.500   0.7056   0.03989   0.03036  -0.0212   0.3884   1.0000
   5.750   0.7249   0.04095   0.03136  -0.0196   0.3817   1.0000
   6.000   0.7232   0.04346   0.03412  -0.0167   0.3765   1.0000
   6.250   0.7172   0.04625   0.03714  -0.0136   0.3719   1.0000
   6.500   0.7241   0.04821   0.03916  -0.0113   0.3666   1.0000
   6.750   0.7343   0.05009   0.04106  -0.0092   0.3615   1.0000
   7.000   0.7024   0.05455   0.04574  -0.0049   0.3592   1.0000
   7.250   0.6634   0.05960   0.05088  -0.0011   0.3588   1.0000
   7.500   0.6251   0.06493   0.05622   0.0018   0.3604   1.0000
   7.750   0.5972   0.06972   0.06097   0.0041   0.3620   1.0000
   7.750   0.5972   0.06972   0.06098   0.0041   0.3619   1.0000
   7.850   0.5913   0.07146   0.06270   0.0046   0.3625   1.0000
   8.750   0.3881   0.10137   0.09234  -0.0083   0.5051   1.0000
   9.000   0.3754   0.10233   0.09326  -0.0065   0.4913   1.0000
   9.250   0.3786   0.10475   0.09567  -0.0058   0.4797   1.0000
   9.500   0.4169   0.10963   0.10061  -0.0066   0.4686   1.0000
   9.750   0.4038   0.11024   0.10118  -0.0050   0.4544   1.0000
  10.000   0.4024   0.11261   0.10354  -0.0045   0.4450   1.0000
  10.250   0.4355   0.11713   0.10813  -0.0049   0.4341   1.0000
  10.250   0.4355   0.11713   0.10813  -0.0049   0.4341   1.0000
  10.350   0.4209   0.11711   0.10807  -0.0044   0.4309   1.0000
  10.450   0.4147   0.11723   0.10817  -0.0039   0.4241   1.0000
  10.750   0.4345   0.12166   0.11264  -0.0040   0.4136   1.0000
  11.000   0.4384   0.12370   0.11469  -0.0036   0.4015   1.0000
  11.250   0.4389   0.12638   0.11737  -0.0036   0.3932   1.0000
  11.500   0.4637   0.13041   0.12146  -0.0035   0.3817   1.0000
  11.750   0.4496   0.13164   0.12265  -0.0035   0.3727   1.0000
  12.000   0.4769   0.13630   0.12738  -0.0036   0.3640   1.0000
  12.250   0.4624   0.13741   0.12845  -0.0039   0.3558   1.0000
  12.500   0.4930   0.14257   0.13369  -0.0038   0.3461   1.0000
  12.750   0.4755   0.14320   0.13427  -0.0044   0.3387   1.0000
  13.000   0.4946   0.14715   0.13829  -0.0044   0.3299   1.0000
  13.250   0.4913   0.14953   0.14065  -0.0051   0.3238   1.0000
  13.500   0.5020   0.15241   0.14357  -0.0053   0.3136   1.0000
  13.750   0.5171   0.15735   0.14854  -0.0058   0.3092   1.0000
  14.000   0.5077   0.15773   0.14891  -0.0067   0.2998   1.0000
  14.250   0.5476   0.16617   0.15744  -0.0064   0.2929   1.0000
  14.500   0.5198   0.16378   0.15499  -0.0080   0.2865   1.0000
  14.750   0.5344   0.16745   0.15872  -0.0083   0.2788   1.0000
  15.000   0.5456   0.17205   0.16334  -0.0090   0.2745   1.0000
  15.250   0.5398   0.17259   0.16387  -0.0103   0.2659   1.0000
  15.500   0.5694   0.17962   0.17099  -0.0100   0.2595   1.0000
  15.750   0.5562   0.17949   0.17081  -0.0120   0.2555   1.0000
  16.000   0.5619   0.18177   0.17312  -0.0129   0.2471   1.0000
  16.250   0.5951   0.19110   0.18253  -0.0125   0.2419   1.0000
  16.500   0.5739   0.18800   0.17938  -0.0152   0.2371   1.0000
  16.750   0.5837   0.19102   0.18243  -0.0159   0.2295   1.0000
  17.000   0.6092   0.19934   0.19081  -0.0158   0.2252   1.0000
  17.250   0.5941   0.19691   0.18833  -0.0186   0.2200   1.0000
  17.500   0.6048   0.20017   0.19163  -0.0194   0.2131   1.0000
  17.750   0.6287   0.20857   0.20009  -0.0193   0.2090   1.0000
  18.000   0.6155   0.20605   0.19751  -0.0223   0.2044   1.0000
  18.250   0.6246   0.20901   0.20050  -0.0233   0.1979   1.0000
  18.500   0.6529   0.21910   0.21066  -0.0227   0.1935   1.0000
  18.750   0.6385   0.21551   0.20702  -0.0261   0.1902   1.0000
  19.000   0.6445   0.21777   0.20929  -0.0277   0.1841   1.0000
  19.250   0.6650   0.22449   0.21607  -0.0274   0.1792   1.0000
  19.500   0.6658   0.22627   0.21782  -0.0297   0.1771   1.0000
  19.750   0.6658   0.22672   0.21826  -0.0321   0.1718   1.0000
  20.000   0.6763   0.23011   0.22168  -0.0332   0.1670   1.0000
   0.000  -0.0005   0.02780   0.01999   0.0001   0.9059   0.9058
  -0.250  -0.2368   0.02553   0.01761   0.0311   0.9528   0.8030
  -0.500  -0.3601   0.02424   0.01535   0.0457   0.9886   0.6769
  -0.750  -0.3992   0.02403   0.01466   0.0488   1.0000   0.6268
  -1.000  -0.4134   0.02417   0.01457   0.0475   1.0000   0.5975
  -1.250  -0.4307   0.02441   0.01458   0.0465   1.0000   0.5738
  -1.500  -0.4482   0.02473   0.01477   0.0454   1.0000   0.5530
  -1.750  -0.4662   0.02511   0.01503   0.0443   1.0000   0.5351
  -2.000  -0.4848   0.02554   0.01535   0.0431   1.0000   0.5194
  -2.250  -0.5039   0.02603   0.01573   0.0420   1.0000   0.5055
  -2.500  -0.5219   0.02661   0.01634   0.0407   1.0000   0.4920
  -2.750  -0.5405   0.02726   0.01697   0.0395   1.0000   0.4800
  -3.000  -0.5605   0.02789   0.01748   0.0383   1.0000   0.4694
  -3.250  -0.5771   0.02875   0.01847   0.0369   1.0000   0.4587
  -3.500  -0.5965   0.02954   0.01918   0.0356   1.0000   0.4497
  -3.750  -0.6121   0.03050   0.02028   0.0340   1.0000   0.4397
  -4.000  -0.6306   0.03143   0.02117   0.0326   1.0000   0.4317
  -4.250  -0.6440   0.03267   0.02260   0.0308   1.0000   0.4234
  -4.500  -0.6645   0.03357   0.02340   0.0295   1.0000   0.4160
  -4.750  -0.6727   0.03517   0.02528   0.0273   1.0000   0.4080
  -5.000  -0.6894   0.03629   0.02641   0.0256   1.0000   0.4009
  -5.250  -0.7009   0.03794   0.02818   0.0236   1.0000   0.3950
  -5.500  -0.7057   0.03989   0.03036   0.0212   1.0000   0.3883
  -5.750  -0.7247   0.04097   0.03138   0.0196   1.0000   0.3817
  -6.000  -0.7232   0.04347   0.03412   0.0167   1.0000   0.3765
  -6.250  -0.7171   0.04627   0.03716   0.0136   1.0000   0.3719
  -6.500  -0.7246   0.04817   0.03911   0.0113   1.0000   0.3665
  -6.750  -0.7336   0.05013   0.04110   0.0091   1.0000   0.3614
  -7.000  -0.7021   0.05456   0.04576   0.0049   1.0000   0.3592
  -7.250  -0.6632   0.05961   0.05089   0.0011   1.0000   0.3589
  -7.500  -0.6241   0.06499   0.05628  -0.0019   1.0000   0.3603
  -7.750  -0.5973   0.06972   0.06097  -0.0041   1.0000   0.3620
