  
       XFOIL         Version 6.99
  
 Calculated polar for: AH 79-K-132/20                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.1560   0.03318   0.02428  -0.0113   1.0000   1.0000
   0.250  -0.1411   0.03370   0.02449  -0.0104   1.0000   1.0000
   0.500  -0.1258   0.03427   0.02480  -0.0097   1.0000   1.0000
   0.750  -0.1102   0.03490   0.02519  -0.0091   1.0000   1.0000
   1.000  -0.0945   0.03558   0.02565  -0.0086   1.0000   1.0000
   1.250  -0.0786   0.03631   0.02616  -0.0082   1.0000   1.0000
   1.500  -0.0626   0.03709   0.02677  -0.0078   1.0000   1.0000
   1.750  -0.0465   0.03792   0.02743  -0.0075   1.0000   1.0000
   2.000  -0.0305   0.03880   0.02817  -0.0073   1.0000   1.0000
   2.250  -0.0144   0.03973   0.02896  -0.0072   1.0000   1.0000
   2.500   0.0016   0.04070   0.02980  -0.0070   1.0000   1.0000
   2.750   0.0176   0.04172   0.03071  -0.0070   1.0000   1.0000
   3.000   0.0335   0.04280   0.03169  -0.0070   1.0000   1.0000
   3.250   0.0492   0.04391   0.03272  -0.0070   1.0000   1.0000
   3.500   0.0649   0.04508   0.03381  -0.0071   1.0000   1.0000
   3.750   0.0919   0.04710   0.03575  -0.0094   0.9953   1.0000
   4.000   0.1318   0.04985   0.03844  -0.0144   0.9789   1.0000
   4.250   0.1736   0.05281   0.04134  -0.0195   0.9603   1.0000
   4.500   0.2052   0.05487   0.04338  -0.0225   0.9387   1.0000
   4.500   0.2052   0.05487   0.04338  -0.0225   0.9387   1.0000
   4.600   0.2233   0.05619   0.04468  -0.0246   0.9316   1.0000
   4.700   0.2316   0.05662   0.04512  -0.0250   0.9214   1.0000
   5.000   0.2727   0.05975   0.04825  -0.0287   0.8999   1.0000
   5.250   0.2956   0.06121   0.04973  -0.0298   0.8773   1.0000
   5.750   0.3575   0.06625   0.05482  -0.0344   0.8434   1.0000
   5.500   0.3262   0.06357   0.05211  -0.0320   0.8597   1.0000
   5.600   0.3301   0.06404   0.05259  -0.0317   0.8529   1.0000
   5.700   0.3451   0.06512   0.05368  -0.0329   0.8455   1.0000
   6.000   0.3718   0.06767   0.05629  -0.0342   0.8277   1.0000
   6.250   0.3875   0.06928   0.05795  -0.0342   0.8122   1.0000
   6.500   0.4050   0.07114   0.05986  -0.0346   0.7976   1.0000
   6.750   0.4227   0.07309   0.06188  -0.0351   0.7840   1.0000
   7.000   0.4401   0.07512   0.06398  -0.0356   0.7708   1.0000
   7.250   0.4579   0.07720   0.06617  -0.0361   0.7578   1.0000
   7.500   0.4753   0.07919   0.06824  -0.0366   0.7432   1.0000
   7.750   0.4931   0.08114   0.07028  -0.0370   0.7274   1.0000
   8.000   0.5785   0.07847   0.06780  -0.0378   0.6435   1.0000
   8.250   0.6056   0.07966   0.06913  -0.0382   0.6270   1.0000
   8.500   0.6424   0.08056   0.07020  -0.0390   0.6099   1.0000
   8.750   0.6566   0.08204   0.07180  -0.0386   0.5949   1.0000
   9.000   0.6719   0.08356   0.07349  -0.0383   0.5798   1.0000
   9.250   0.6874   0.08512   0.07520  -0.0380   0.5646   1.0000
   9.500   0.7030   0.08669   0.07693  -0.0376   0.5491   1.0000
   9.750   0.7194   0.08831   0.07872  -0.0374   0.5340   1.0000
  10.000   0.7358   0.08996   0.08053  -0.0371   0.5186   1.0000
  10.250   0.7513   0.09168   0.08246  -0.0368   0.5036   1.0000
  10.500   0.7689   0.09314   0.08411  -0.0364   0.4876   1.0000
  10.750   0.7875   0.09450   0.08568  -0.0359   0.4717   1.0000
  11.000   0.8239   0.09398   0.08547  -0.0349   0.4540   1.0000
  11.250   0.8425   0.09505   0.08677  -0.0339   0.4373   1.0000
